cnn_sgmt_pkey,street_name,full_street_name,class_code,duel_car_way_yn,corrected_length_miles,direction,facility_type,directionality,surface_type,barrier,innovation,orientation,sharrow,contraflow,install_year,duel_car_id
"11943201",SKYLINE,SKYLINE BLVD,"3",YES,0.237966904606,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","409"
"9830201",OCEAN,OCEAN AVE,"4",YES,0.0302446761254,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","80"
"12547201",THE EMBARCADERO,THE EMBARCADERO,"3",YES,0.106235633654,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2006","765"
"9829201",OCEAN,OCEAN AVE,"4",YES,0.0280951914172,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","79"
"232201",03RD,03RD ST,"3",YES,0.0276673811196,S/E,BIKE ROUTE,2W,,,,S/E,,NO,"0","688"
"8742201",MARKET,MARKET ST,"4",YES,0.043345573573,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","6"
"8742201",MARKET,MARKET ST,"4",YES,0.043345573573,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","6"
"8742201",MARKET,MARKET ST,"4",YES,0.043345573573,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","6"
"11437201",SAN JOSE,SAN JOSE AVE,"3",YES,0.0400323334986,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2005","841"
"9831201",OCEAN,OCEAN AVE,"4",YES,0.0186991975093,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","501"
"9816201",OCEAN,OCEAN AVE,"4",YES,0.0579871225942,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","597"
"9814201",OCEAN,OCEAN AVE,"4",YES,0.0702439526158,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2010","601"
"12554201",THE EMBARCADERO,THE EMBARCADERO,"3",YES,0.110893492393,N/W,BIKE LANE,2W,GREEN PAINT,,,N/W,NO,NO,"2004","39"
"225201",03RD,03RD ST,"3",YES,0.0373316717372,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","695"
"225201",03RD,03RD ST,"3",YES,0.0373316717372,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","695"
"9817201",OCEAN,OCEAN AVE,"4",YES,0.0221913117693,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","67"
"9823201",OCEAN,OCEAN AVE,"4",YES,0.0191240828367,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","73"
"12553201",THE EMBARCADERO,THE EMBARCADERO,"3",YES,0.0877997754344,N/W,BIKE LANE,2W,GREEN PAINT,,,N/W,NO,NO,"2004","38"
"9815201",OCEAN,OCEAN AVE,"4",YES,0.042478052265,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2010","600"
"9815201",OCEAN,OCEAN AVE,"4",YES,0.042478052265,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","600"
"13713201",WOODSIDE,WOODSIDE AVE,"4",YES,0.024943793776,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2005","349"
"9822201",OCEAN,OCEAN AVE,"4",YES,0.0110853470311,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","72"
"226201",03RD,03RD ST,"3",YES,0.0284160931213,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","694"
"9821201",OCEAN,OCEAN AVE,"4",YES,0.029384911671,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","71"
"231201",03RD,03RD ST,"3",YES,0.0285899982387,S/E,BIKE ROUTE,2W,,,,S/E,,NO,"0","689"
"9818201",OCEAN,OCEAN AVE,"4",YES,0.0225531281062,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","68"
"9820201",OCEAN,OCEAN AVE,"4",YES,0.0294463557658,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","70"
"13536201",WEBSTER,WEBSTER ST,"5",YES,0.033598066885,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2000","796"
"15106201",PORTOLA,PORTOLA DR,"3",YES,0.0518651342729,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","517"
"15106201",PORTOLA,PORTOLA DR,"3",YES,0.0518651342729,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","517"
"15106201",PORTOLA,PORTOLA DR,"3",YES,0.0518651342729,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","517"
"9819201",OCEAN,OCEAN AVE,"4",YES,0.0290699510945,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","69"
"11962201",SLOAT,SLOAT BLVD,"3",YES,0.0390601201557,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2013","481"
"9285201",MONTEREY,MONTEREY BLVD,"3",YES,0.0368006318874,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","533"
"11961201",SLOAT,SLOAT BLVD,"3",YES,0.0419555619742,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2013","482"
"11961201",SLOAT,SLOAT BLVD,"3",YES,0.0419555619742,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2013","482"
"202201",03RD,03RD ST,"3",YES,0.0300923888485,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","735"
"10619201",PORTOLA,PORTOLA DR,"3",YES,0.0605956074963,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","522"
"13686201",WINSTON,WINSTON DR,"5",YES,0.103495198145,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","462"
"203201",03RD,03RD ST,"3",YES,0.0289270363998,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","734"
"10620201",PORTOLA,PORTOLA DR,"3",YES,0.0470400561645,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","521"
"10620201",PORTOLA,PORTOLA DR,"3",YES,0.0470400561645,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","521"
"10620201",PORTOLA,PORTOLA DR,"3",YES,0.0470400561645,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","521"
"10618201",PORTOLA,PORTOLA DR,"3",YES,0.0464168419147,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","541"
"10618201",PORTOLA,PORTOLA DR,"3",YES,0.0464168419147,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","541"
"10618201",PORTOLA,PORTOLA DR,"3",YES,0.0464168419147,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","541"
"10618201",PORTOLA,PORTOLA DR,"3",YES,0.0464168419147,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","541"
"10663201",POTRERO,POTRERO AVE,"4",YES,0.0443219340194,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2003","866"
"10622201",PORTOLA,PORTOLA DR,"3",YES,0.057959263317,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","519"
"10668201",POTRERO,POTRERO AVE,"4",YES,0.0237638270719,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1996","871"
"10614201",PORTOLA,PORTOLA DR,"3",YES,0.0257405976591,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2011","355"
"207201",03RD,03RD ST,"3",YES,0.0291104962107,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","713"
"10669201",POTRERO,POTRERO AVE,"4",YES,0.056203910175,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1996","872"
"227201",03RD,03RD ST,"3",YES,0.0200028429299,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","693"
"208201",03RD,03RD ST,"3",YES,0.0290866958083,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","712"
"10667201",POTRERO,POTRERO AVE,"4",YES,0.0329066815499,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1996","870"
"209201",03RD,03RD ST,"3",YES,0.0288459708472,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","711"
"13717201",WOODSIDE,WOODSIDE AVE,"4",YES,0.0644542053599,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2005","358"
"12561201",THE EMBARCADERO,THE EMBARCADERO,"5",YES,0.0547300982026,N/W,BIKE PATH,2W,,,,N/W,NO,NO,"0","220"
"10617201",PORTOLA,PORTOLA DR,"3",YES,0.02989605218,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","361"
"10617201",PORTOLA,PORTOLA DR,"3",YES,0.02989605218,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","361"
"11963201",SLOAT,SLOAT BLVD,"3",YES,0.0410183034203,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2013","480"
"205201",03RD,03RD ST,"3",YES,0.0290128006091,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","724"
"11964201",SLOAT,SLOAT BLVD,"3",YES,0.0281544328925,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2013","479"
"10616201",PORTOLA,PORTOLA DR,"3",YES,0.0319304188661,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","360"
"12562201",THE EMBARCADERO,THE EMBARCADERO,"5",YES,0.0974230192551,N/W,BIKE PATH,2W,,,,N/W,NO,NO,"0","221"
"13685201",WINSTON,WINSTON DR,"5",YES,0.0322472658319,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","461"
"206201",03RD,03RD ST,"3",YES,0.0195258582561,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","714"
"206201",03RD,03RD ST,"3",YES,0.0195258582561,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","714"
"210201",03RD,03RD ST,"3",YES,0.0293300453611,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","710"
"10615201",PORTOLA,PORTOLA DR,"3",YES,0.0392172015351,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","359"
"10615201",PORTOLA,PORTOLA DR,"3",YES,0.0392172015351,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","359"
"13530201",WEBSTER,WEBSTER ST,"5",YES,0.017342212501,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","802"
"229201",03RD,03RD ST,"3",YES,0.0276748702057,S/E,BIKE ROUTE,2W,,,,S/E,,NO,"0","691"
"2487201",CESAR CHAVEZ,CESAR CHAVEZ ST,"3",YES,0.0266983274431,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2014","856"
"215201",03RD,03RD ST,"3",YES,0.0288674321274,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","705"
"10674201",POTRERO,POTRERO AVE,"4",YES,0.0610008288174,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","659"
"9287201",MONTEREY,MONTEREY BLVD,"3",YES,0.0124605629838,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","531"
"214201",03RD,03RD ST,"3",YES,0.0291098111128,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","706"
"12559201",THE EMBARCADERO,THE EMBARCADERO,"3",YES,0.0831339472072,N/W,BIKE LANE,2W,GREEN PAINT,,,N/W,NO,NO,"1999","218"
"13531201",WEBSTER,WEBSTER ST,"5",YES,0.0342435289236,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2000","801"
"222201",03RD,03RD ST,"3",YES,0.0284817376742,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","698"
"9288201",MONTEREY,MONTEREY BLVD,"3",YES,0.030633021394,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","530"
"2486201",CESAR CHAVEZ,CESAR CHAVEZ ST,"3",YES,0.0350139823855,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2014","857"
"9289201",MONTEREY,MONTEREY BLVD,"5",YES,0.0376908034952,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","529"
"13715201",WOODSIDE,WOODSIDE AVE,"4",YES,0.0242535079731,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2005","356"
"212201",03RD,03RD ST,"3",YES,0.0288643322351,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","708"
"213201",03RD,03RD ST,"3",YES,0.0290857688237,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","707"
"11952201",SLOAT,SLOAT BLVD,"3",YES,0.0450017289211,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2011","493"
"11952201",SLOAT,SLOAT BLVD,"3",YES,0.0450017289211,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2011","493"
"10666201",POTRERO,POTRERO AVE,"4",YES,0.0565305139758,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1996","869"
"10613201",PORTOLA,PORTOLA DR,"3",YES,0.0886059904165,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","354"
"10612201",PORTOLA,PORTOLA DR,"3",YES,0.0556935418452,N/W,BIKE LANE,2W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,N/W,NO,NO,"2011","353"
"10612201",PORTOLA,PORTOLA DR,"3",YES,0.0556935418452,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2011","353"
"10611201",PORTOLA,PORTOLA DR,"3",YES,0.125085902826,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2011","385"
"13052201",VALENCIA,VALENCIA ST,"5",YES,0.0318013800949,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2003","768"
"11956201",SLOAT,SLOAT BLVD,"3",YES,0.0338276325358,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2011","488"
"9286201",MONTEREY,MONTEREY BLVD,"3",YES,0.0684319456282,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","532"
"11958201",SLOAT,SLOAT BLVD,"3",YES,0.0263183273718,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","486"
"2488201",CESAR CHAVEZ,CESAR CHAVEZ ST,"3",YES,0.0652604470282,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2014","855"
"6046201",GEARY,GEARY BLVD,"3",YES,0.0446163214614,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","151"
"6046201",GEARY,GEARY BLVD,"3",YES,0.0446163214614,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","151"
"4888201",DOLORES,DOLORES ST,"3",YES,0.0290418198909,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","849"
"4889201",DOLORES,DOLORES ST,"3",YES,0.0288636857341,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","850"
"5125201",EL CAMINO DEL MAR,EL CAMINO DEL MAR,"5",YES,0.0354405463422,S/E,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","276"
"5125201",EL CAMINO DEL MAR,EL CAMINO DEL MAR,"5",YES,0.0354405463422,S/E,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","276"
"5722201",FONT,FONT BLVD,"5",YES,0.0513909533988,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","459"
"5330201",EVANS,EVANS AVE,"4",YES,0.0640435337042,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2002","730"
"5331201",EVANS,EVANS AVE,"4",YES,0.128275138678,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2002","731"
"5332201",EVANS,EVANS AVE,"4",YES,0.0638013157467,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2003","732"
"5333201",EVANS,EVANS AVE,"4",YES,0.0471397002263,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2003","733"
"5723201",FONT,FONT BLVD,"5",YES,0.111809258128,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","470"
"12560201",THE EMBARCADERO,THE EMBARCADERO,"4",YES,0.0532092847093,N/W,BIKE LANE,2W,GREEN PAINT,,,N/W,NO,NO,"1998","219"
"10664201",POTRERO,POTRERO AVE,"4",YES,0.0449299643162,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1986","867"
"11951201",SLOAT,SLOAT BLVD,"3",YES,0.0375096953315,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2011","494"
"11951201",SLOAT,SLOAT BLVD,"3",YES,0.0375096953315,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2011","494"
"221201",03RD,03RD ST,"3",YES,0.02874441698,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","699"
"13716201",WOODSIDE,WOODSIDE AVE,"4",YES,0.0257774812445,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2005","357"
"13174201",VAN NESS,VAN NESS AVE,"0",YES,0.0335778854796,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","236"
"10670201",POTRERO,POTRERO AVE,"4",YES,0.0110514300441,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1996","873"
"13712201",WOODSIDE,WOODSIDE AVE,"4",YES,0.04432332426,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2005","347"
"211201",03RD,03RD ST,"3",YES,0.0291750534144,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","709"
"228201",03RD,03RD ST,"3",YES,0.027109728855,S/E,BIKE ROUTE,2W,,,,S/E,,NO,"0","692"
"11960201",SLOAT,SLOAT BLVD,"3",YES,0.0751330664527,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2013","483"
"10665201",POTRERO,POTRERO AVE,"4",YES,0.0456175572512,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1996","868"
"10621201",PORTOLA,PORTOLA DR,"3",YES,0.0306163322371,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","520"
"204201",03RD,03RD ST,"3",YES,0.0292472279905,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","723"
"10622201",PORTOLA,PORTOLA DR,"3",YES,0.057959263317,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","519"
"6134201",GENEVA,GENEVA AVE,"3",YES,0.0215851091024,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","59"
"6135201",GENEVA,GENEVA AVE,"3",YES,0.0227500832702,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","58"
"6136201",GENEVA,GENEVA AVE,"3",YES,0.0285962004697,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2004","57"
"9833201",OCEAN,OCEAN AVE,"4",YES,0.012573022173,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","503"
"6138201",GENEVA,GENEVA AVE,"3",YES,0.0265293515043,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2004","55"
"6140201",GENEVA,GENEVA AVE,"3",YES,0.0263533233112,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2003","588"
"6437201",GREAT,GREAT HWY,"3",YES,0.39984784738,S/E,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","408"
"7208201",INDUSTRIAL,INDUSTRIAL ST,"4",YES,0.0376286155995,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2005","653"
"6143201",GENEVA,GENEVA AVE,"3",YES,0.0262321794061,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2000","585"
"6589201",GUERRERO,GUERRERO ST,"3",YES,0.0298483017012,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2005","838"
"6141201",GENEVA,GENEVA AVE,"3",YES,0.0263706896134,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2002","587"
"6132201",GENEVA,GENEVA AVE,"3",YES,0.0467534868089,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","61"
"6144201",GENEVA,GENEVA AVE,"3",YES,0.0262179468578,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2003","584"
"6145201",GENEVA,GENEVA AVE,"3",YES,0.0264818442357,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2002","583"
"6146201",GENEVA,GENEVA AVE,"3",YES,0.0262637126171,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2002","582"
"6147201",GENEVA,GENEVA AVE,"3",YES,0.0339515680408,S/E,BIKE LANE,2W,,,,N/W,NO,NO,"2002","47"
"8756201",MARKET,MARKET ST,"3",YES,0.0166039007769,N/W,BIKE LANE,2W,GREEN PAINT,SAFE-HIT POSTS,SEPARATED BIKEWAY,N/W,NO,NO,"2003","20"
"8744201",MARKET,MARKET ST,"3",YES,0.0267856550116,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","8"
"8744201",MARKET,MARKET ST,"3",YES,0.0267856550116,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","8"
"8743201",MARKET,MARKET ST,"4",YES,0.0273107538442,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","7"
"8757201",MARKET,MARKET ST,"3",YES,0.0166039007769,N/W,BIKE LANE,2W,GREEN PAINT,,RAISED BIKEWAY,S/E,NO,NO,"2000","20"
"8766201",MARKET,MARKET ST,"3",YES,0.0813035056989,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2005","30"
"8759201",MARKET,MARKET ST,"3",YES,0.0308507489088,N/W,BIKE LANE,2W,GREEN PAINT,,,N/W,YES,NO,"2006","23"
"8761201",MARKET,MARKET ST,"3",YES,0.0570502249372,N/W,BIKE LANE,2W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2002","25"
"8762201",MARKET,MARKET ST,"3",YES,0.0461856914205,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2000","26"
"8762201",MARKET,MARKET ST,"3",YES,0.0461856914205,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2000","26"
"8763201",MARKET,MARKET ST,"3",YES,0.0128183167999,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"1974","27"
"8764201",MARKET,MARKET ST,"3",YES,0.073613687498,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"1999","28"
"8741201",MARKET,MARKET ST,"4",YES,0.0350973324678,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","5"
"8765201",MARKET,MARKET ST,"3",YES,0.00874032449296,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","29"
"8740201",MARKET,MARKET ST,"4",YES,0.0347919938029,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","4"
"8767201",MARKET,MARKET ST,"3",YES,0.0794462721361,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2003","31"
"8768201",MARKET,MARKET ST,"3",YES,0.0345688309075,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","32"
"8769201",MARKET,MARKET ST,"3",YES,0.0308033894274,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","395"
"8770201",MARKET,MARKET ST,"3",YES,0.0303336143692,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","396"
"8738201",MARKET,MARKET ST,"4",YES,0.00875129779894,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","2"
"8704201",MARINA,MARINA BLVD,"4",YES,0.0710304769947,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","244"
"8758201",MARKET,MARKET ST,"3",YES,0.0180654342079,N/W,BIKE LANE,2W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2000","22"
"8758201",MARKET,MARKET ST,"3",YES,0.0180654342079,N/W,BIKE LANE,2W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2000","22"
"8666201",MANSELL,MANSELL ST,"4",YES,0.0337948650172,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2000","673"
"8751201",MARKET,MARKET ST,"4",YES,0.0868108018544,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","15"
"8665201",MANSELL,MANSELL ST,"4",YES,0.0333405982169,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2005","674"
"8667201",MANSELL,MANSELL ST,"4",YES,0.034174990883,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"1999","672"
"8668201",MANSELL,MANSELL ST,"4",YES,0.0344210012619,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2000","671"
"8705201",MARINA,MARINA BLVD,"4",YES,0.0621743821363,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","245"
"8706201",MARINA,MARINA BLVD,"4",YES,0.0492976962469,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","246"
"8707201",MARINA,MARINA BLVD,"4",YES,0.0464538632474,N/W,BIKE PATH,2W,,,,N/W,NO,NO,"0","247"
"8707201",MARINA,MARINA BLVD,"4",YES,0.0464538632474,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","247"
"6153201",GENEVA,GENEVA AVE,"3",YES,0.0258039878785,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1999","41"
"6431201",GREAT,GREAT HWY,"3",YES,0.0626197103625,S/E,BIKE LANE,2W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,S/E,NO,NO,"2013","402"
"6431201",GREAT,GREAT HWY,"3",YES,0.0626197103625,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2013","402"
"6432201",GREAT,GREAT HWY,"3",YES,0.0743159358584,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2013","403"
"6433201",GREAT,GREAT HWY,"3",YES,0.057194891047,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2013","404"
"6434201",GREAT,GREAT HWY,"3",YES,0.0324511919,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2010","405"
"6434201",GREAT,GREAT HWY,"3",YES,0.0324511919,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","405"
"6434201",GREAT,GREAT HWY,"3",YES,0.0324511919,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2010","405"
"6435201",GREAT,GREAT HWY,"3",YES,0.224169875856,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2013","406"
"6436201",GREAT,GREAT HWY,"3",YES,0.989572358589,S/E,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","407"
"6436201",GREAT,GREAT HWY,"3",YES,0.989572358589,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","407"
"6372201",GRAND VIEW,GRAND VIEW AVE,"5",YES,0.0483884215523,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","389"
"6372201",GRAND VIEW,GRAND VIEW AVE,"5",YES,0.0483884215523,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","389"
"6590201",GUERRERO,GUERRERO ST,"3",YES,0.0281521884507,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2005","839"
"6133201",GENEVA,GENEVA AVE,"3",YES,0.0565586443839,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","60"
"6134201",GENEVA,GENEVA AVE,"3",YES,0.0215851091024,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","59"
"6147201",GENEVA,GENEVA AVE,"3",YES,0.0339515680408,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2002","47"
"6149201",GENEVA,GENEVA AVE,"3",YES,0.0449364221998,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1999","45"
