cnn_sgmt_pkey,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,cyc_ntwrk_yn,speed_limit,pk_metered_cnt,pk_on_st_cnt,oneway_yn,daily_ride_qrt,facility_type,surface_type,sharrow
13167101,26686000,26685000,NO,25.0,0.0,,NO,62936.0,,,
13167201,26686000,26685000,NO,25.0,0.0,0.0,NO,62936.0,,,
13168101,26685000,26692000,NO,25.0,0.0,,NO,71873.0,,,
13168201,26685000,26692000,NO,25.0,0.0,12.0,NO,71873.0,,,
13169101,26692000,26696000,NO,25.0,0.0,,NO,62822.0,,,
13169201,26692000,26696000,NO,25.0,0.0,0.0,NO,62822.0,,,
13170101,26696000,26695000,NO,25.0,0.0,,NO,73489.0,,,
13170201,26696000,26695000,NO,25.0,0.0,0.0,NO,70134.0,,,
13171101,26695000,26706000,NO,25.0,0.0,,NO,64205.0,,,
13171201,26695000,26706000,NO,25.0,0.0,0.0,NO,60850.0,,,
13172101,26706000,26705000,NO,25.0,0.0,,NO,61008.0,,,
13172201,26706000,26705000,NO,25.0,0.0,0.0,NO,61008.0,,,
13173101,26705000,26708000,NO,25.0,0.0,,NO,54947.0,,,
13173201,26705000,26708000,NO,25.0,0.0,0.0,NO,54947.0,,,
13174101,26708000,54180000,YES,25.0,0.0,,NO,47815.0,BIKE ROUTE,,NO
13174201,26708000,54180000,YES,25.0,0.0,,NO,47815.0,BIKE ROUTE,,NO
13175000,25460000,25459000,NO,25.0,0.0,0.0,NO,39809.0,,,
13176000,52081000,23056000,NO,25.0,1.0,,NO,27782.0,,,
13177000,23056000,33491000,NO,25.0,3.0,0.0,NO,30978.0,,,
13178000,25327000,25342000,NO,25.0,0.0,0.0,NO,82029.0,,,
13179000,25342000,30716000,NO,25.0,0.0,0.0,NO,65281.0,,,
13180000,23815000,23817000,NO,25.0,5.0,,NO,62104.0,,,
13181000,22862000,22857000,NO,25.0,0.0,27.0,NO,41142.0,,,
13182000,22859000,22860000,NO,25.0,0.0,0.0,NO,36021.0,,,
13183000,22860000,22854000,NO,25.0,0.0,15.0,NO,33120.0,,,
13184000,22854000,33596000,NO,25.0,0.0,0.0,NO,33120.0,,,
13185000,33596000,22883000,NO,25.0,0.0,0.0,NO,22608.0,,,
13186101,22883000,35044000,NO,25.0,,,,,,,
13186201,22883000,35045000,NO,25.0,,,,,,,
13187000,24512000,50046000,NO,25.0,4.0,0.0,NO,53790.0,,,
13188000,26397000,26394000,NO,15.0,0.0,9.0,NO,80160.0,,,
13189000,33605000,20373000,NO,25.0,0.0,0.0,NO,13803.0,,,
13190000,20373000,20400000,NO,25.0,0.0,0.0,NO,17224.0,,,
13191000,20400000,20403000,NO,25.0,0.0,0.0,NO,21376.0,,,
13192000,20403000,20402000,NO,25.0,0.0,0.0,NO,45525.0,,,
13193000,20402000,20411000,NO,25.0,0.0,0.0,NO,46597.0,,,
13194000,20411000,20412000,NO,25.0,0.0,0.0,NO,42424.0,,,
13195000,20412000,20413000,NO,25.0,0.0,20.0,NO,41744.0,,,
13196000,20413000,20425000,NO,25.0,0.0,0.0,NO,50374.0,,,
13197000,20425000,20424000,NO,25.0,0.0,0.0,NO,49091.0,,,
13198000,50114000,25466000,NO,25.0,0.0,0.0,NO,63080.0,,,
13199000,27044000,33585000,NO,25.0,0.0,0.0,NO,16244.0,,,
13200000,33585000,33586000,NO,25.0,0.0,0.0,NO,11155.0,,,
13201000,33586000,27042000,NO,25.0,0.0,0.0,NO,11538.0,,,
13202000,27042000,50639000,NO,25.0,0.0,0.0,NO,10395.0,,,
13203000,20532000,20541000,NO,25.0,0.0,0.0,YES,22416.0,,,
13204000,20541000,20613000,NO,25.0,0.0,0.0,YES,8785.0,,,
13205000,24769000,50165000,NO,25.0,8.0,0.0,NO,62596.0,,,
13207000,24650000,50224000,NO,25.0,3.0,0.0,NO,229174.0,,,
13208000,23879000,23865000,NO,25.0,0.0,48.0,NO,51015.0,,,
13209000,23865000,23863000,NO,25.0,0.0,55.0,NO,58940.0,,,
13210000,23863000,23779000,NO,25.0,0.0,48.0,YES,67275.0,,,
13211000,23779000,23778000,NO,25.0,0.0,33.0,YES,70151.0,,,
13212000,23778000,23777000,NO,25.0,0.0,35.0,YES,70614.0,,,
13213000,23777000,23767000,NO,15.0,0.0,58.0,YES,68868.0,,,
13214000,23767000,23764000,NO,15.0,0.0,0.0,NO,53602.0,,,
13215000,23764000,23757000,NO,15.0,0.0,0.0,YES,48751.0,,,
13216001,23757000,54345000,NO,25.0,,,,,,,
13216002,54345000,33072000,NO,25.0,,,,,,,
13217000,33072000,33067000,NO,25.0,0.0,16.0,YES,54468.0,,,
13219000,23728000,33124000,NO,25.0,0.0,0.0,YES,63002.0,,,
13220000,33124000,23727000,NO,25.0,0.0,0.0,YES,60900.0,,,
13221000,23727000,23719000,NO,25.0,0.0,0.0,YES,61826.0,,,
13222000,23719000,23720000,NO,25.0,0.0,0.0,NO,55363.0,,,
13226000,51634000,22351000,NO,25.0,0.0,0.0,NO,14451.0,,,
13229000,51120000,22539000,NO,25.0,0.0,29.0,NO,11031.0,,,
13230000,22539000,22715000,NO,25.0,0.0,0.0,NO,10475.0,,,
13231000,22715000,22718000,NO,25.0,0.0,0.0,NO,19743.0,,,
13232000,22718000,22717000,NO,25.0,0.0,0.0,NO,24762.0,,,
13233000,22717000,22729000,NO,25.0,0.0,0.0,NO,24762.0,,,
13234000,20620000,20619000,NO,25.0,0.0,0.0,NO,20471.0,,,
13235000,22924000,22927000,NO,25.0,11.0,12.0,NO,13058.0,,,
13236000,22927000,22945000,NO,25.0,6.0,0.0,NO,14014.0,,,
13237000,22945000,22946000,NO,25.0,0.0,0.0,NO,14014.0,,,
13238000,22946000,22947000,NO,25.0,0.0,0.0,NO,12957.0,,,
13239000,22947000,22949000,NO,25.0,0.0,0.0,NO,13873.0,,,
13240000,22949000,22953000,YES,25.0,0.0,21.0,NO,17585.0,BIKE LANE,,NO
13240000,22949000,22953000,YES,25.0,0.0,21.0,NO,17585.0,BIKE LANE,,NO
13241000,22953000,23152000,YES,25.0,0.0,0.0,NO,27054.0,BIKE LANE,,NO
13241000,22953000,23152000,YES,25.0,0.0,0.0,NO,27054.0,BIKE LANE,,NO
13242000,23152000,23154000,YES,15.0,0.0,0.0,NO,23496.0,BIKE LANE,,NO
13242000,23152000,23154000,YES,15.0,0.0,0.0,NO,23496.0,BIKE LANE,,NO
13243000,23154000,23158000,YES,15.0,0.0,0.0,NO,20836.0,BIKE ROUTE,,YES
13243000,23154000,23158000,YES,15.0,0.0,0.0,NO,20836.0,BIKE ROUTE,,YES
13244000,23158000,23159000,YES,15.0,0.0,0.0,NO,19064.0,BIKE ROUTE,,YES
13244000,23158000,23159000,YES,15.0,0.0,0.0,NO,19064.0,BIKE ROUTE,,YES
13245000,23159000,23168000,YES,25.0,0.0,0.0,NO,19064.0,BIKE ROUTE,,YES
13245000,23159000,23168000,YES,25.0,0.0,0.0,NO,19064.0,BIKE ROUTE,,YES
13246000,23168000,23170000,YES,25.0,0.0,0.0,NO,19064.0,BIKE ROUTE,,YES
13246000,23168000,23170000,YES,25.0,0.0,0.0,NO,19064.0,BIKE ROUTE,,YES
13247000,23170000,23174000,YES,25.0,0.0,0.0,NO,19064.0,BIKE ROUTE,,YES
13247000,23170000,23174000,YES,25.0,0.0,0.0,NO,19064.0,BIKE ROUTE,,YES
13248000,23174000,23176000,YES,25.0,0.0,0.0,NO,19064.0,BIKE ROUTE,,YES
13248000,23174000,23176000,YES,25.0,0.0,0.0,NO,19064.0,BIKE ROUTE,,YES
13249000,23176000,23228000,YES,15.0,0.0,0.0,NO,6357.0,BIKE ROUTE,,YES
13249000,23176000,23228000,YES,15.0,0.0,0.0,NO,6357.0,BIKE ROUTE,,YES
13250000,23228000,23236000,YES,15.0,0.0,0.0,NO,87.0,BIKE ROUTE,,YES
13250000,23228000,23236000,YES,15.0,0.0,0.0,NO,87.0,BIKE ROUTE,,YES
13251000,23236000,23237000,YES,15.0,0.0,0.0,NO,191.0,BIKE ROUTE,,YES
13251000,23236000,23237000,YES,15.0,0.0,0.0,NO,191.0,BIKE ROUTE,,YES
13252000,23237000,23251000,YES,25.0,0.0,20.0,NO,354.0,BIKE ROUTE,,YES
13252000,23237000,23251000,YES,25.0,0.0,20.0,NO,354.0,BIKE ROUTE,,YES
13253000,23251000,23250000,YES,25.0,0.0,0.0,NO,354.0,BIKE ROUTE,,YES
13253000,23251000,23250000,YES,25.0,0.0,0.0,NO,354.0,BIKE ROUTE,,YES
13254000,23250000,23257000,YES,25.0,0.0,0.0,NO,354.0,BIKE ROUTE,,YES
13254000,23250000,23257000,YES,25.0,0.0,0.0,NO,354.0,BIKE ROUTE,,YES
13255000,23257000,23256000,YES,25.0,0.0,0.0,NO,472.0,BIKE ROUTE,,YES
13255000,23257000,23256000,YES,25.0,0.0,0.0,NO,472.0,BIKE ROUTE,,YES
13256000,23256000,23345000,YES,25.0,0.0,0.0,NO,472.0,BIKE ROUTE,,YES
13256000,23256000,23345000,YES,25.0,0.0,0.0,NO,472.0,BIKE ROUTE,,YES
13257000,23345000,23347000,YES,25.0,0.0,0.0,NO,354.0,BIKE ROUTE,,YES
13257000,23345000,23347000,YES,25.0,0.0,0.0,NO,354.0,BIKE ROUTE,,YES
13258000,23347000,23349000,YES,25.0,0.0,0.0,NO,12987.0,BIKE ROUTE,,YES
13258000,23347000,23349000,YES,25.0,0.0,0.0,NO,12987.0,BIKE ROUTE,,YES
13259000,23349000,23352000,YES,25.0,0.0,0.0,NO,12987.0,BIKE ROUTE,,YES
13259000,23349000,23352000,YES,25.0,0.0,0.0,NO,12987.0,BIKE ROUTE,,YES
13260000,23352000,23372000,YES,25.0,0.0,15.0,NO,12633.0,BIKE ROUTE,,NO
13260000,23352000,23372000,YES,25.0,0.0,15.0,NO,12633.0,BIKE ROUTE,,NO
13261000,23372000,23373000,YES,25.0,0.0,0.0,NO,14688.0,BIKE ROUTE,,NO
13261000,23372000,23373000,YES,25.0,0.0,0.0,NO,14688.0,BIKE ROUTE,,NO
13262000,23373000,23378000,YES,25.0,0.0,0.0,NO,14688.0,BIKE ROUTE,,NO
13262000,23373000,23378000,YES,25.0,0.0,0.0,NO,14688.0,BIKE ROUTE,,NO
13263000,23378000,23379000,YES,25.0,0.0,0.0,NO,14688.0,BIKE ROUTE,,YES
13263000,23378000,23379000,YES,25.0,0.0,0.0,NO,14688.0,BIKE ROUTE,,YES
13264000,23379000,23381000,YES,25.0,0.0,21.0,NO,14688.0,BIKE ROUTE,,YES
13264000,23379000,23381000,YES,25.0,0.0,21.0,NO,14688.0,BIKE ROUTE,,YES
13265000,23381000,23435000,YES,25.0,0.0,0.0,NO,12633.0,BIKE ROUTE,,YES
13265000,23381000,23435000,YES,25.0,0.0,0.0,NO,12633.0,BIKE ROUTE,,YES
13266000,23435000,23437000,YES,25.0,0.0,0.0,NO,12633.0,BIKE ROUTE,,YES
13266000,23435000,23437000,YES,25.0,0.0,0.0,NO,12633.0,BIKE ROUTE,,YES
13267000,23437000,23441000,YES,15.0,0.0,0.0,NO,11324.0,BIKE ROUTE,,YES
13267000,23437000,23441000,YES,15.0,0.0,0.0,NO,11324.0,BIKE ROUTE,,YES
13268000,23441000,23434000,YES,15.0,0.0,0.0,NO,3515.0,BIKE ROUTE,,YES
13268000,23441000,23434000,YES,15.0,0.0,0.0,NO,3515.0,BIKE ROUTE,,YES
13269000,23434000,23448000,YES,15.0,0.0,31.0,NO,6721.0,BIKE ROUTE,,YES
13269000,23434000,23448000,YES,15.0,0.0,31.0,NO,6721.0,BIKE ROUTE,,YES
13270000,23448000,23451000,YES,25.0,0.0,0.0,NO,7243.0,BIKE ROUTE,,YES
13270000,23448000,23451000,YES,25.0,0.0,0.0,NO,7243.0,BIKE ROUTE,,YES
13271000,23451000,23454000,YES,25.0,0.0,0.0,NO,7988.0,BIKE ROUTE,,YES
13271000,23451000,23454000,YES,25.0,0.0,0.0,NO,7988.0,BIKE ROUTE,,YES
13272000,23454000,23491000,YES,25.0,0.0,0.0,NO,8139.0,BIKE ROUTE,,YES
13272000,23454000,23491000,YES,25.0,0.0,0.0,NO,8139.0,BIKE ROUTE,,YES
13273000,23491000,23500000,YES,25.0,0.0,0.0,NO,8139.0,BIKE ROUTE,,YES
13273000,23491000,23500000,YES,25.0,0.0,0.0,NO,8139.0,BIKE ROUTE,,YES
13274000,23500000,23504000,YES,25.0,0.0,17.0,NO,6535.0,BIKE ROUTE,,YES
13274000,23500000,23504000,YES,25.0,0.0,17.0,NO,6535.0,BIKE ROUTE,,YES
13275000,25664000,25651000,NO,25.0,0.0,0.0,NO,14566.0,,,
13276000,25651000,25650000,NO,25.0,0.0,0.0,NO,14602.0,,,
13277000,25650000,25647000,NO,25.0,6.0,0.0,NO,14602.0,,,
13278000,25647000,25646000,NO,25.0,7.0,16.0,NO,16058.0,,,
13279000,25646000,25637000,NO,25.0,0.0,0.0,NO,17503.0,,,
13280000,22512000,22511000,NO,25.0,0.0,0.0,NO,3318.0,,,
13283000,51118000,22520000,NO,25.0,0.0,0.0,NO,2579.0,,,
13284000,22520000,22693000,NO,25.0,0.0,0.0,NO,3903.0,,,
13285000,22693000,22697000,NO,25.0,0.0,44.0,NO,13578.0,,,
13286000,22697000,22696000,NO,25.0,0.0,0.0,NO,20415.0,,,
13287000,22696000,22708000,NO,25.0,0.0,0.0,NO,20415.0,,,
13288000,22706000,22704000,NO,25.0,0.0,0.0,NO,13671.0,,,
13289000,22704000,22705000,NO,25.0,0.0,0.0,NO,9232.0,,,
13290000,22705000,22744000,NO,25.0,0.0,0.0,NO,164.0,,,
13291101,23107000,23111000,NO,25.0,0.0,0.0,NO,3460.0,,,
13291102,23111000,23109000,NO,25.0,0.0,46.0,NO,2302.0,,,
13291201,23107000,23109000,NO,25.0,0.0,,NO,3599.0,,,
13292101,23109000,23108000,NO,25.0,0.0,0.0,NO,2829.0,,,
13292201,23109000,23108000,NO,25.0,0.0,0.0,NO,2829.0,,,
13293101,23108000,33488000,NO,25.0,0.0,0.0,NO,3420.0,,,
13293201,23108000,33488000,NO,25.0,0.0,,NO,3420.0,,,
13294101,33488000,22570000,NO,25.0,0.0,0.0,NO,3443.0,,,
13294201,33488000,22570000,NO,25.0,0.0,,NO,3443.0,,,
13295000,22570000,22565000,NO,25.0,0.0,36.0,NO,3269.0,,,
13296000,22565000,22566000,NO,25.0,0.0,0.0,NO,3619.0,,,
13297000,21663000,21659000,NO,25.0,0.0,0.0,NO,21811.0,,,
13298000,21659000,21641000,NO,25.0,0.0,37.0,NO,21875.0,,,
13299000,21641000,21640000,NO,25.0,0.0,0.0,NO,20843.0,,,
13300000,21640000,21639000,NO,25.0,0.0,36.0,NO,26680.0,,,
13301000,21639000,21644000,NO,25.0,0.0,0.0,NO,30991.0,,,
13302000,21644000,21710000,NO,25.0,0.0,34.0,NO,29889.0,,,
13303000,21710000,21410000,NO,25.0,0.0,39.0,NO,25484.0,,,
13304000,21410000,21409000,NO,15.0,0.0,35.0,NO,45890.0,,,
13305000,21409000,21408000,NO,15.0,0.0,0.0,NO,44802.0,,,
13306000,21408000,21425000,NO,15.0,0.0,0.0,NO,53588.0,,,
13307000,26198000,32933000,NO,25.0,0.0,2.0,NO,21640.0,,,
13308000,32933000,26192000,NO,25.0,0.0,0.0,NO,18788.0,,,
13309000,25071000,50249000,NO,25.0,0.0,0.0,NO,124930.0,,,
13310000,24752000,50218000,NO,25.0,4.0,0.0,NO,140427.0,,,
13311000,24060000,24061000,NO,25.0,0.0,0.0,NO,96222.0,,,
13312000,21331000,21319000,NO,25.0,6.0,0.0,NO,90074.0,,,
13313000,21319000,21318000,NO,25.0,0.0,13.0,NO,90919.0,,,
13314000,21318000,21317000,NO,25.0,0.0,0.0,NO,89181.0,,,
13315000,21317000,21310000,NO,25.0,0.0,11.0,NO,83955.0,,,
13316000,21310000,21307000,NO,25.0,0.0,0.0,NO,82036.0,,,
13317000,21307000,21308000,NO,25.0,0.0,0.0,NO,72551.0,,,
13319000,50840000,20308000,NO,25.0,0.0,0.0,NO,52979.0,,,
13320000,20308000,20316000,NO,25.0,0.0,0.0,NO,63594.0,,,
13321000,20316000,20345000,NO,25.0,0.0,0.0,NO,58258.0,,,
13322000,20345000,20344000,NO,25.0,0.0,0.0,NO,66751.0,,,
13323000,20344000,20349000,NO,25.0,0.0,14.0,NO,58220.0,,,
13324000,20349000,20348000,NO,25.0,0.0,0.0,NO,60445.0,,,
13325000,20348000,20362000,NO,15.0,0.0,0.0,NO,52527.0,,,
13326000,20362000,20372000,NO,15.0,0.0,0.0,NO,51789.0,,,
13327000,20372000,20378000,NO,15.0,0.0,0.0,NO,59557.0,,,
13328000,20378000,20381000,NO,25.0,0.0,18.0,NO,55359.0,,,
13329000,20381000,20390000,NO,25.0,0.0,0.0,NO,43909.0,,,
13330000,20390000,20410000,NO,25.0,0.0,20.0,NO,41122.0,,,
13331000,20410000,20416000,NO,25.0,0.0,0.0,NO,46916.0,,,
13332000,20416000,33350000,NO,40.0,0.0,,NO,42605.0,,,
13333000,32972000,32973000,NO,25.0,,,,,,,
13334000,32973000,32974000,NO,25.0,,,,,,,
13335000,32985000,32986000,NO,25.0,,,,,,,
13336000,22275000,50658000,NO,25.0,0.0,31.0,NO,14369.0,,,
13341000,26168000,26169000,NO,25.0,,,,,,,
13342000,20301000,20321000,NO,25.0,0.0,0.0,NO,60061.0,,,
13343000,22839000,22837000,NO,25.0,0.0,12.0,NO,25148.0,,,
13345000,25285000,50197000,NO,25.0,0.0,0.0,NO,45717.0,,,
13346000,33423000,33422000,NO,25.0,,,,,,,
13347000,51089000,52073000,NO,25.0,,,,,,,
13348000,33543000,33542000,NO,25.0,,,,,,,
13350000,33418000,52056000,NO,25.0,,,,,,,
13351000,52058000,52057000,NO,25.0,,,,,,,
13352000,25277000,50193000,NO,25.0,0.0,0.0,NO,75632.0,,,
13354000,51946000,20142000,NO,25.0,0.0,0.0,NO,2851.0,,,
13355000,20142000,20152000,NO,25.0,0.0,0.0,NO,9349.0,,,
13356000,20152000,20486000,NO,25.0,0.0,0.0,NO,29394.0,,,
13357000,20486000,20485000,NO,25.0,0.0,0.0,NO,29767.0,,,
13359000,25858000,25868000,NO,25.0,0.0,29.0,NO,61747.0,,,
13360000,25890000,25897000,NO,25.0,0.0,30.0,NO,65306.0,,,
13361000,25897000,25895000,NO,25.0,0.0,28.0,NO,68298.0,,,
13362000,25895000,25991000,NO,25.0,0.0,0.0,NO,58780.0,,,
13363000,25991000,25990000,YES,25.0,0.0,0.0,NO,60198.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
13363000,25991000,25990000,YES,25.0,0.0,0.0,NO,60198.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
13364000,25990000,25996000,YES,25.0,0.0,14.0,NO,63651.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
13364000,25990000,25996000,YES,25.0,0.0,14.0,NO,63651.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES
13365000,25996000,25998000,NO,25.0,0.0,0.0,NO,59444.0,,,
13366000,25998000,26024000,NO,25.0,0.0,0.0,NO,56182.0,,,
13367000,26024000,26011000,NO,25.0,0.0,0.0,NO,44428.0,,,
13368000,26011000,26019000,NO,25.0,0.0,0.0,NO,44557.0,,,
13369000,26019000,26032000,NO,25.0,0.0,0.0,NO,44164.0,,,
13370000,26032000,26022000,NO,25.0,,,,,,,
13371000,26321000,26339000,NO,25.0,0.0,8.0,NO,40731.0,,,
13372000,26339000,26341000,NO,25.0,0.0,29.0,NO,52413.0,,,
13373000,26341000,26336000,NO,25.0,0.0,15.0,NO,45878.0,,,
13374000,26336000,26337000,NO,25.0,0.0,16.0,NO,59246.0,,,
13375000,26337000,26405000,YES,25.0,0.0,0.0,NO,61184.0,BIKE ROUTE,,YES
13375000,26337000,26405000,YES,25.0,0.0,0.0,NO,61184.0,BIKE ROUTE,,YES
13376000,26405000,26407000,YES,25.0,0.0,16.0,NO,60129.0,BIKE ROUTE,,YES
13376000,26405000,26407000,YES,25.0,0.0,16.0,NO,60129.0,BIKE ROUTE,,YES
13377000,26407000,26408000,NO,25.0,0.0,0.0,NO,60961.0,,,
13378000,26408000,26413000,NO,25.0,0.0,0.0,NO,56852.0,,,
13379000,26413000,26429000,NO,25.0,0.0,0.0,NO,48835.0,,,
13380000,26429000,26433000,NO,25.0,0.0,32.0,NO,41687.0,,,
13381000,26957000,26955000,NO,25.0,0.0,0.0,NO,7089.0,,,
13382000,26955000,26954000,NO,25.0,0.0,0.0,NO,29700.0,,,
13383000,26954000,26917000,NO,25.0,0.0,0.0,NO,35121.0,,,
13384000,26917000,26916000,NO,25.0,2.0,0.0,NO,35121.0,,,
13385000,26916000,26915000,NO,25.0,3.0,0.0,NO,40677.0,,,
13386000,25985000,25980000,NO,25.0,0.0,42.0,NO,61632.0,,,
13387000,24771000,24777000,NO,25.0,8.0,7.0,YES,182690.0,,,
13389000,22068000,22069000,NO,25.0,0.0,0.0,NO,44237.0,,,
13391000,20559000,20560000,NO,25.0,0.0,0.0,NO,27387.0,,,
13392000,20560000,20581000,NO,25.0,0.0,0.0,NO,26968.0,,,
13393000,20581000,20582000,NO,25.0,0.0,0.0,NO,27032.0,,,
13395000,50201000,25511000,NO,25.0,0.0,0.0,NO,36747.0,,,
13396000,27031000,32907000,NO,25.0,0.0,0.0,NO,2877.0,,,
13397000,32907000,32906000,NO,25.0,0.0,0.0,NO,2688.0,,,
13398000,32906000,27034000,NO,25.0,0.0,0.0,NO,15583.0,,,
13399000,27034000,27051000,NO,25.0,0.0,14.0,NO,23042.0,,,
13400000,27051000,27055000,NO,25.0,0.0,0.0,NO,23887.0,,,
13401000,27055000,27056000,NO,25.0,0.0,0.0,NO,43747.0,,,
13402000,24417000,24307000,NO,25.0,8.0,14.0,YES,181668.0,,,
13403000,24572000,24571000,NO,25.0,24.0,23.0,YES,70530.0,,,
13404000,24571000,30056000,NO,25.0,24.0,22.0,YES,92539.0,,,
13405000,30056000,24695000,NO,25.0,61.0,53.0,YES,131512.0,,,
13406000,24695000,24708000,NO,25.0,17.0,0.0,YES,81590.0,,,
13407000,24708000,24711000,NO,25.0,16.0,0.0,YES,96144.0,,,
13408000,24711000,24710000,YES,25.0,19.0,16.0,YES,109989.0,BIKE ROUTE,,YES
13408000,24711000,24710000,YES,25.0,19.0,16.0,YES,109989.0,BIKE ROUTE,,YES
13409000,24710000,24758000,YES,25.0,9.0,7.0,YES,107611.0,BIKE ROUTE,,YES
13409000,24710000,24758000,YES,25.0,9.0,7.0,YES,107611.0,BIKE ROUTE,,YES
13410000,24758000,24774000,NO,25.0,25.0,25.0,YES,179731.0,,,
13411000,24774000,24777000,NO,25.0,10.0,8.0,YES,174729.0,,,
13412000,24777000,24780000,NO,25.0,9.0,2.0,YES,165450.0,,,
13413000,24780000,24781000,NO,25.0,14.0,8.0,YES,158990.0,,,
13414000,24781000,25017000,NO,25.0,14.0,7.0,YES,163028.0,,,
13415000,25017000,25018000,NO,25.0,10.0,5.0,YES,161107.0,,,
13416000,25018000,25022000,NO,25.0,10.0,4.0,YES,161976.0,,,
13417000,25022000,25026000,NO,15.0,17.0,12.0,YES,149992.0,,,
13418000,25026000,25043000,NO,15.0,20.0,12.0,YES,161652.0,,,
13419000,25043000,25042000,NO,15.0,11.0,5.0,YES,147790.0,,,
13420000,25042000,25048000,NO,15.0,13.0,9.0,YES,133763.0,,,
13421000,25048000,25047000,NO,15.0,3.0,5.0,YES,117117.0,,,
13422000,25047000,25097000,NO,25.0,0.0,8.0,YES,123007.0,,,
13423000,25097000,25098000,NO,25.0,0.0,12.0,YES,126399.0,,,
13424000,25098000,25120000,NO,25.0,0.0,29.0,YES,135588.0,,,
13425000,25120000,25119000,NO,25.0,0.0,25.0,YES,84846.0,,,
13426000,25119000,25244000,NO,25.0,0.0,8.0,YES,71404.0,,,
13427000,25244000,25250000,NO,25.0,0.0,7.0,YES,76677.0,,,
13428000,25250000,25263000,NO,25.0,0.0,10.0,YES,75425.0,,,
13429000,25263000,25261000,NO,15.0,0.0,39.0,YES,91014.0,,,
13430000,25261000,25299000,NO,15.0,2.0,0.0,YES,124573.0,,,
13431000,25299000,25303000,NO,15.0,31.0,29.0,YES,122833.0,,,
13432000,25303000,26540000,NO,25.0,28.0,22.0,YES,120307.0,,,
13433000,26540000,26539000,NO,25.0,14.0,28.0,YES,114709.0,,,
13434000,26539000,26545000,NO,25.0,0.0,0.0,YES,102809.0,,,
13435000,26545000,26559000,NO,25.0,0.0,0.0,YES,85079.0,,,
13436000,26559000,26558000,NO,25.0,0.0,33.0,NO,59422.0,,,
13437000,26558000,26564000,NO,25.0,0.0,27.0,NO,71072.0,,,
13438000,26564000,26651000,NO,25.0,0.0,30.0,NO,70299.0,,,
13439000,26651000,26649000,NO,25.0,6.0,28.0,NO,66051.0,,,
13440000,26649000,26668000,NO,25.0,4.0,27.0,NO,70695.0,,,
13441000,26852000,26851000,NO,15.0,0.0,0.0,NO,31020.0,,,
13442000,26851000,26860000,NO,15.0,0.0,0.0,NO,28339.0,,,
13443000,26860000,26862000,NO,15.0,0.0,0.0,NO,30864.0,,,
13444000,26862000,26884000,NO,15.0,0.0,0.0,NO,35313.0,,,
13445000,26884000,26952000,NO,15.0,0.0,0.0,NO,28697.0,,,
13446000,26952000,26954000,NO,25.0,0.0,31.0,NO,30302.0,,,
13447000,26954000,26922000,NO,25.0,0.0,0.0,NO,29700.0,,,
13448000,26922000,26941000,NO,25.0,0.0,0.0,NO,31058.0,,,
13449000,26941000,26950000,NO,25.0,0.0,28.0,NO,25452.0,,,
13450000,26950000,26949000,NO,15.0,0.0,0.0,NO,24705.0,,,
13451000,26949000,27572000,NO,15.0,0.0,0.0,NO,34463.0,,,
13452000,27572000,27575000,NO,15.0,0.0,0.0,NO,24360.0,,,
13453000,23635000,50721000,NO,25.0,0.0,0.0,NO,19496.0,,,
13454000,25472000,25522000,NO,25.0,0.0,0.0,NO,42940.0,,,
13455000,20790000,21022000,NO,25.0,0.0,0.0,NO,29995.0,,,
13456000,21022000,21021000,NO,25.0,0.0,10.0,NO,31548.0,,,
13457000,51667000,20767000,NO,25.0,0.0,19.0,NO,36074.0,,,
13458000,20767000,20762000,NO,25.0,0.0,0.0,NO,40236.0,,,
13459000,20762000,20763000,NO,25.0,0.0,0.0,NO,37128.0,,,
13460000,50868000,20647000,NO,25.0,0.0,0.0,NO,56573.0,,,
13461000,21753000,21754000,NO,25.0,2.0,0.0,NO,54311.0,,,
13462000,21457000,21456000,NO,25.0,0.0,14.0,NO,3648.0,,,
13463000,21456000,51013000,NO,25.0,0.0,1.0,NO,3648.0,,,
13464000,24988000,24987000,NO,25.0,8.0,0.0,YES,164130.0,,,
13465000,24987000,25017000,NO,25.0,9.0,0.0,YES,161107.0,,,
13466000,22967000,22964000,NO,25.0,0.0,0.0,NO,13875.0,,,
13467000,22964000,22945000,NO,25.0,0.0,0.0,NO,14810.0,,,
13468000,22945000,22944000,NO,25.0,0.0,49.0,NO,14022.0,,,
13469000,22944000,22951000,NO,25.0,0.0,0.0,NO,15293.0,,,
13470000,22951000,22952000,NO,25.0,0.0,0.0,NO,14677.0,,,
13471000,22952000,23151000,NO,25.0,0.0,0.0,NO,18274.0,,,
13472000,23151000,23153000,NO,25.0,0.0,0.0,NO,25238.0,,,
13473000,23153000,23157000,NO,25.0,0.0,0.0,NO,23929.0,,,
13474000,23157000,23150000,NO,25.0,,,,,,,
13475000,23150000,23167000,NO,25.0,0.0,0.0,NO,21518.0,,,
13476000,23167000,23169000,YES,25.0,0.0,22.0,NO,22813.0,BIKE ROUTE,,YES
