gid,cnn_sgmt_pkey,street_name,street_type,full_street_name,street_layer,class_code,duel_car_way_yn,gis_length_miles,duel_car_way_id,corrected_length_miles,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,shape_length,sgmt_trnsprtn_pkey,daily_ride_qrt,daily_ride_eght,speed_avg_mta
9426,6281000,GOLDEN GATE,AVE,GOLDEN GATE AVE,STREETS,5,NO,0.052995601,0,0.052995629,26383000,26391000,107.7896422,7182,46096,18647,
9427,6282000,GOLDEN GATE,AVE,GOLDEN GATE AVE,STREETS,5,NO,0.048859097,0,0.048859074,26391000,26455000,99.37610248,7183,44174,14637,
9428,6283000,GOLDEN GATE,AVE,GOLDEN GATE AVE,STREETS,5,NO,0.04921326,0,0.049213298,26455000,26456000,100.0962947,7184,47219,13955,
9429,6284000,GOLDEN GATE,AVE,GOLDEN GATE AVE,STREETS,5,NO,0.049205729,0,0.049205725,26456000,26459000,100.0808249,7185,44022,6391,
9430,6285000,GOLDEN GATE,AVE,GOLDEN GATE AVE,STREETS,5,NO,0.049238735,0,0.049238703,26459000,26458000,100.1478039,7186,50225,7935,
9347,6286000,GOLDEN GATE,AVE,GOLDEN GATE AVE,STREETS,5,NO,0.049219288,0,0.049219329,26458000,26474000,100.108098,7187,35189,6441,
9348,6287000,GOLDEN GATE,AVE,GOLDEN GATE AVE,STREETS,5,NO,0.052932155,0,0.052932156,26474000,26473000,107.6596017,7188,30205,8175,
9349,6288000,GOLDEN GATE,AVE,GOLDEN GATE AVE,STREETS,5,NO,0.089863711,0,0.089863672,26479000,27205000,182.7739934,7189,32906,10838,
9350,6289000,GOLDEN GATE,AVE,GOLDEN GATE AVE,STREETS,5,NO,0.10202035,0,0.102020361,27203000,27206000,207.4976778,7190,35482,6451,
9351,6290000,GOLDING,LN,GOLDING LN,STREETS,5,NO,0.026746292,0,0.0267463,50624000,26112000,54.43285207,7191,20901,7296,
9352,6291000,GOLDING,LN,GOLDING LN,Streets_Pedestri,0,NO,0.044577602,0,0.044577602,26112000,32983000,90.6301041,24781,,,
9353,6292000,GOLETA,AVE,GOLETA AVE,STREETS,5,NO,0.069091093,0,0.069091128,23226000,23224000,141.0216282,7192,4788,2444,
9354,6293000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.02028003,0,0.020279988,33490000,33492000,41.35922462,7193,35053,17844,
9355,6294000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.056749643,0,0.056749659,33492000,23020000,115.8009389,7194,33871,18294,
9356,6295000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.050034624,0,0.050034628,23020000,23019000,102.0963386,7195,34022,7122,
9357,6296000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.054729808,0,0.054729846,23019000,23018000,111.6758059,7196,30008,7323,
9358,6297000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.056980759,0,0.056980749,23018000,33481000,116.0743099,7197,15716,5372,
9359,6298000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.10933951,0,0.109339498,33481000,23036000,222.4992884,7198,13769,2417,
9360,6299000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.051509425,0,0.05150942,23036000,22561000,104.6774073,7199,3568,1114,
9361,6300000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.052290227,0,0.052290262,22561000,33483000,106.4244278,7200,3422,547,
9362,6301000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.058740639,0,0.058740604,33483000,23049000,119.5890768,7201,2320,693,
9363,6302000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.101688764,0,0.101688776,23049000,23093000,206.8724432,7202,3824,616,
9364,6303000,GONZALEZ,DR,GONZALEZ DR,STREETS,5,NO,0.091145106,0,0.091145119,23093000,23094000,185.2148544,7203,4546,1832,
9365,6304000,GORDON,ST,GORDON ST,STREETS,5,NO,0.058958128,0,0.058958144,50016000,24210000,120.1485015,7204,59166,11405,
9366,6305000,GORHAM,ST,GORHAM ST,STREETS,5,NO,0.058367467,0,0.058367491,33384000,21791000,118.9547105,7205,65932,5864,
9367,6307000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.055987372,0,0.07089431,24390000,24404000,114.0935537,7206,121246,33535,
9368,6308000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.028835737,0,0.036513628,24404000,24407000,58.76308613,7207,116428,33693,
9369,6309000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.038713466,0,0.049021633,24407000,30753000,78.89284267,7208,116428,29550,
9370,6310000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.016895978,0,0.016895966,30754000,24410000,34.50139686,7209,96340,24493,
9371,6311000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032548368,0,0.032548386,24410000,24453000,66.463715,7210,108523,24366,
9372,6312000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032544372,0,0.032544378,24453000,24456000,66.45424071,7211,101664,23579,
9373,6313000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032552087,0,0.032552114,24456000,25905000,66.47040882,7212,97684,24265,
9374,6314000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032818287,0,0.032818255,25905000,25906000,67.01439979,7213,106891,19843,
9375,6315000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032543801,0,0.032543817,25906000,25915000,66.45431791,7214,104330,19577,
9376,6316000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032368666,0,0.032368684,25915000,25916000,66.09710238,7215,93587,10752,
9377,6317000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032552096,0,0.032552075,25916000,25917000,66.47208106,7216,100841,8958,
9378,6318000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032674638,0,0.032674632,25917000,25918000,66.72273053,7217,107558,8958,
9379,6319000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032552096,0,0.032552128,25918000,25919000,66.47290954,7218,111078,8286,19
9380,6320000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032515392,0,0.032515362,25919000,25939000,66.39876265,7219,96736,8286,19
9381,6321000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.06510412,0,0.065104128,25939000,25940000,132.9479916,7220,83654,19499,
9382,6322000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032552095,0,0.03255209,25940000,24473000,66.47468767,7221,90932,18142,
9383,6323000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032139212,0,0.032139255,24473000,25941000,65.63194469,7222,106541,18142,
9384,6324000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.065517003,0,0.065516982,25941000,25942000,133.7944568,7223,116599,15709,
9385,6325000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.032552095,0,0.032552092,25942000,25943000,66.47634203,7224,94032,15762,
9386,6326000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.031983936,0,0.031983959,25943000,25963000,65.31647788,7225,99111,11749,
9387,6327000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.065754847,0,0.065754856,25963000,26490000,134.2835062,7226,132047,3863,
9388,6328001,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.064453464,0,0.064453466,26490000,26492000,131.6274805,7227,160632,10761,
9302,6330000,GOUGH,ST,GOUGH ST,STREETS,3,NO,0.13514203,0,0.135142049,26492000,26494000,275.9934734,7228,171031,33600,27
9303,6331000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.060167924,0,0.060167916,26494000,26501000,122.8805646,7229,139107,32747,
9304,6332000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.065232619,0,0.065232608,26501000,26502000,133.225356,7230,144094,35633,
9305,6333000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.032552056,0,0.032552086,26502000,26503000,66.48208442,7231,133274,17344,
9306,6334000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.033080777,0,0.033080765,26503000,26504000,67.56233246,7232,141942,9220,
9307,6335000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.032552117,0,0.032552136,26504000,26506000,66.48304426,7233,120369,3010,28
9308,6336000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.032016173,0,0.03201616,26506000,26507000,65.38885799,7234,114966,3010,28
9309,6337000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.066850323,0,0.066850335,26507000,26508000,136.5343572,7235,112176,24383,
9310,6338000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.064430889,0,0.064430903,26508000,26542000,131.5945821,7236,81971,29860,
9311,6339000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.061633878,0,0.061633853,26542000,26543000,125.883444,7237,80881,30070,
9312,6340000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.061239704,0,0.061239729,26543000,26545000,125.0798359,7238,80651,30417,
9313,6341000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.061698792,0,0.061698801,26545000,26546000,126.0189884,7239,83660,15903,
9314,6342000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.061494474,0,0.061494494,26546000,26567000,125.6029832,7240,68943,746,
9315,6343000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.064166508,0,0.064166493,26567000,26568000,131.0623471,7241,53317,347,
9316,6344000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.066768626,0,0.066768658,26568000,26572000,136.3789708,7242,42364,115,
9317,6345000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.064808676,0,0.064808685,26572000,26573000,132.3773198,7243,32274,3920,
9318,6346000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.065262448,0,0.065262418,26573000,26709000,133.3058452,7244,32716,3920,
9319,6347000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.065101029,0,0.065101051,26709000,26710000,132.9777867,7245,46490,3920,
9320,6348000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.064994252,0,0.064994267,26710000,26713000,132.7613299,7246,60572,3920,
9321,6349000,GOUGH,ST,GOUGH ST,STREETS,4,NO,0.062125494,0,0.062125491,26713000,26715000,126.902967,7247,64512,15203,
9322,6350000,GOUGH,ST,GOUGH ST,STREETS,5,NO,0.068176055,0,0.068176068,26715000,26716000,139.264132,7248,51679,17596,
9323,6351000,GOUGH,ST,GOUGH ST,STREETS,5,NO,0.064806166,0,0.064806137,26716000,26726000,132.3819676,7249,54731,17596,
9324,6352000,GOUGH,ST,GOUGH ST,STREETS,5,NO,0.065410564,0,0.065410598,26726000,26725000,133.6182566,7250,51003,11740,
9325,6353000,GOULD,ST,GOULD ST,STREETS,5,NO,0.124695889,0,0.124695875,20479000,20564000,254.385839,7251,43901,9887,
9326,6354000,GRACE,ST,GRACE ST,STREETS,5,NO,0.119583454,0,0.119583463,24309000,24308000,243.7052715,7252,186330,19980,
9327,6355000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.028298437,0,0.028298444,28148000,22208000,57.50642722,7253,46120,4879,
9328,6356000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.055009841,0,0.055009806,22208000,22209000,111.7877726,7254,46120,10333,
9329,6357000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.05600071,0,0.056000739,22209000,22211000,113.8013556,7255,40012,12498,
9330,6358000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.055603902,0,0.055603918,22211000,22576000,112.9949821,7256,42051,15359,
9331,6359000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.056140644,0,0.056140638,22576000,22578000,114.0857158,7257,36286,19170,
9332,6360000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.055830347,0,0.055830328,22578000,22579000,113.4551437,7258,29203,15536,
9333,6361000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.055925742,0,0.05592575,22579000,22582000,113.6489952,7259,32948,20131,
9334,6362000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.055861048,0,0.055861044,22582000,22595000,113.5175227,7260,32175,13893,
9335,6363000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.055645091,0,0.055645117,22595000,22605000,113.0786626,7261,29896,11561,
9336,6364000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.055902309,0,0.055902316,22605000,22606000,113.6014145,7262,22988,13781,
9337,6365000,GRAFTON,AVE,GRAFTON AVE,STREETS,5,NO,0.022380794,0,0.022380801,22606000,22607000,45.48095792,7263,18316,9155,
9338,6366000,GRANADA,AVE,GRANADA AVE,STREETS,5,NO,0.123918155,0,0.123918194,22577000,22578000,252.8779915,7264,31647,18263,
9339,6367000,GRANADA,AVE,GRANADA AVE,STREETS,5,NO,0.125016328,0,0.125016347,22578000,22584000,255.1251906,7265,40852,20963,
9340,6368000,GRANADA,AVE,GRANADA AVE,STREETS,5,NO,0.155757907,0,0.155757919,22584000,22586000,317.8692382,7266,32733,12042,
9341,6369000,GRANADA,AVE,GRANADA AVE,STREETS,5,NO,0.076690513,0,0.076690512,22591000,22621000,156.4997344,7267,15754,4800,
9342,6370000,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,NO,0.052484518,0,0.052484526,26109000,26097000,106.7327758,7268,17017,2573,
9343,6371000,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,NO,0.076384455,0,0.076384461,26097000,26096000,155.4631537,7269,15320,3727,
9344,6372101,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,YES,0.087016405,389,0.048388422,26096000,26093000,177.5851747,7270,15289,5487,
9345,6372102,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,YES,0.059272268,389,0.048388422,26093000,32944000,120.879121,7271,17576,6230,
9346,6372201,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,YES,0.14404185,389,0.048388422,26096000,32944000,293.9096702,7272,18778,6230,
9260,6373000,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,NO,0.023765395,0,0.023765415,32944000,26101000,48.48611303,7273,19063,6230,
9261,6374000,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,NO,0.072040812,0,0.072040796,26101000,26100000,146.8410649,7274,21775,9197,
9262,6375000,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,NO,0.078180203,0,0.078180234,26100000,26089000,159.4545714,7275,26468,10765,
9263,6376000,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,NO,0.060518013,0,0.060517994,26089000,26088000,123.4784411,7276,26010,10440,
9264,6377000,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,NO,0.05650678,0,0.056506807,26088000,26087000,115.3406705,7277,23225,10509,
9265,6378000,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,NO,0.11204311,0,0.112043087,26087000,22324000,228.7250458,7278,26242,12731,
9266,6379000,GRAND VIEW,AVE,GRAND VIEW AVE,STREETS,5,NO,0.067520802,0,0.067520811,22324000,22325000,137.8406161,7279,21411,11023,
9267,6380000,GRAND VIEW,TER,GRAND VIEW TER,STREETS,5,NO,0.069478008,0,0.069478011,26097000,50595000,141.8199574,7280,19054,1066,
9268,6381000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.079814502,0,0.079814509,30768000,24655000,162.9056923,7281,272101,106486,
9269,6382000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.032430023,0,0.032430001,24655000,24649000,66.23394533,7282,263360,105357,
9270,6383000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.032352926,0,0.032352936,24649000,24660000,66.07689523,7283,255179,98434,
9271,6384001,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.021999696,0,0.021999711,24660000,54155000,44.93237943,7284,255179,108030,
9272,6384002,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.010514953,0,0.010514963,54155000,24661000,21.47590222,7285,246880,96484,
9273,6385000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.010867972,0,0.010867957,24661000,24663000,22.19668871,7286,239786,85461,
9274,6386000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.022003461,0,0.022003464,24663000,24662000,44.93989718,7287,230771,64754,
9275,6387000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.031435633,0,0.031435637,24662000,24738000,64.20276373,7288,242432,55851,
9276,6388000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.033799143,0,0.033799143,24738000,24741000,69.03265729,7289,216324,55851,
9277,6389000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.065107539,0,0.065107554,24741000,24747000,132.978426,7290,247789,59450,
9278,6390000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.019573581,0,0.019573595,24747000,24752000,39.97784646,7291,135688,18247,
9279,6391000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.046995664,0,0.046995642,24752000,24751000,95.98638864,7292,159563,33470,
9280,6392000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.064913303,0,0.064913318,24751000,24749000,132.5837235,7293,180194,62313,
9281,6393000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.031569665,0,0.031569671,24749000,24986000,64.48111908,7294,140618,62313,
9282,6394000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.030140002,0,0.030139982,24986000,30770000,61.56173676,7295,155096,62313,
9283,6395000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.061457836,0,0.061457876,30770000,24781000,125.5305754,7296,157357,75886,
9284,6396000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.061472937,0,0.061472926,24781000,25030000,125.5620031,7297,161524,75970,
9285,6397000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.061247089,0,0.061247101,25030000,25032000,125.1022834,7298,177586,63404,
9286,6398000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.039626704,0,0.039626692,25032000,25031000,80.94110421,7299,135186,43329,
9287,6399000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.024678946,0,0.024678975,25031000,25060000,50.40946914,7300,109482,39046,
9288,6400000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.023032302,0,0.023032301,25060000,25330000,47.04623172,7301,110948,42401,
9289,6401000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.023569531,0,0.023569495,25330000,25331000,48.14415133,7302,110946,52131,
9290,6402000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.020007666,0,0.020007667,25331000,25325000,40.86846889,7303,110090,37579,
9291,6403000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.064783201,0,0.064783226,25325000,25326000,132.3294939,7304,113094,31774,
9292,6404000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.065261371,0,0.065261361,25326000,25343000,133.3080403,7305,89211,23346,
9293,6405000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.02130028,0,0.021300274,25343000,30760000,43.5101008,7306,79966,7816,
9294,6406000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.04382137,0,0.043821407,30760000,25349000,89.51472889,7307,64549,1483,
9295,6407000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.044150065,0,0.044150057,25349000,25376000,90.18676161,7308,56008,2186,
9296,6408000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.001037651,0,0.00103764,25376000,25391000,2.119653345,7309,52809,1759,
9297,6409000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.020021149,0,0.020021177,25391000,25379000,40.89810644,7310,52809,1759,
9298,6410000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.025016485,0,0.025016487,25379000,25378000,51.10224177,7311,54343,1381,
9299,6411000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.015509355,0,0.015509342,25378000,25380000,31.68174447,7312,39597,1268,
9300,6412000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.024298221,0,0.024298214,25380000,25382000,49.63539392,7313,36866,1268,
9301,6413000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.034464873,0,0.034464895,25382000,33845000,70.4040884,7314,39041,1161,
9218,6414000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.030782205,0,0.030782226,33845000,25400000,62.88181173,7315,17071,839,
9219,6415000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.032693649,0,0.0326936,25400000,25389000,66.78658276,7316,15753,1030,
9220,6416000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.032467335,0,0.03246734,25389000,25403000,66.32468154,7317,15586,628,
9221,6417000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.028196487,0,0.028196535,25403000,50119000,57.60086911,7318,16055,1990,
9222,6418000,GRANT,AVE,GRANT AVE,STREETS,5,NO,0.065989407,0,0.065989383,25476000,25475000,134.811819,7319,11053,4308,
9223,6419000,GRANVILLE,WAY,GRANVILLE WAY,Streets_Pedestri,0,NO,0.018740158,0,0.018740158,22830000,51596000,38.25363273,24652,,,
9224,6420000,GRANVILLE,WAY,GRANVILLE WAY,STREETS,5,NO,0.022749771,0,0.022749764,51596000,22868000,46.43850312,7320,22114,9201,
9225,6421000,GRANVILLE,WAY,GRANVILLE WAY,STREETS,5,NO,0.129765011,0,0.129765009,22868000,22877000,264.4805397,7321,23450,7375,
9226,6422000,GRANVILLE,WAY,GRANVILLE WAY,STREETS,5,NO,0.087211752,0,0.087211802,22877000,22878000,177.4371948,7322,12413,0,
9227,6423000,GRATTAN,ST,GRATTAN ST,STREETS,5,NO,0.07354396,0,0.073543927,26274000,26280000,149.5563275,7323,39368,17778,
9228,6424000,GRATTAN,ST,GRATTAN ST,STREETS,5,NO,0.079962136,0,0.079962149,26280000,26283000,162.6076299,7324,44538,18447,
9229,6425000,GRATTAN,ST,GRATTAN ST,STREETS,5,NO,0.075277976,0,0.075278004,26283000,26301000,153.0817554,7325,45492,18894,
9230,6426000,GRAYSTONE,TER,GRAYSTONE TER,STREETS,5,NO,0.095931404,0,0.095931363,26257000,32953000,195.6791372,7326,20016,5184,
9231,6427000,GRAYSTONE,TER,GRAYSTONE TER,STREETS,5,NO,0.089623244,0,0.089623256,32953000,26192000,182.5686752,7327,18017,6628,
9232,6428000,GRAYSTONE,TER,GRAYSTONE TER,STREETS,5,NO,0.053218539,0,0.053218572,26192000,26184000,108.2430611,7328,17404,8724,
9233,6429000,GRAYSTONE,TER,GRAYSTONE TER,STREETS,5,NO,0.070021129,0,0.070021116,26184000,26126000,142.5692511,7329,19689,9091,
9234,6430000,GRAYSTONE,TER,GRAYSTONE TER,STREETS,5,NO,0.048712979,0,0.048712951,26126000,26108000,99.22890133,7330,20003,6399,
9235,6431101,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.127375199,402,0.06261971,33559000,28009000,259.9600401,7331,12230,1333,
9236,6431201,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.123103638,402,0.06261971,33559000,28009000,251.289898,7332,12230,1333,
9237,6432101,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.149460868,403,0.074315936,28009000,27982000,305.1727996,7333,11362,8251,31
9238,6432201,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.147802816,403,0.074315936,28009000,27982000,301.8101274,7334,10639,8251,31
9239,6433101,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.114285653,404,0.057194891,27982000,27981000,233.3414742,7335,12168,7639,
9240,6433201,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.114493862,404,0.057194891,27982000,27981000,233.7652666,7336,12168,7639,
9241,6434101,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.065206617,405,0.032451192,27981000,27966000,133.1150003,7337,12295,2754,35
9242,6434201,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.064598116,405,0.032451192,27981000,27966000,131.8828929,7338,12295,2754,35
9243,6435101,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.447622214,406,0.224169876,27966000,27942000,913.9783786,7339,13957,5987,29
9244,6435201,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.449057233,406,0.224169876,27966000,27942000,916.8851759,7340,13957,5987,29
9245,6436101,GREAT,HWY,GREAT HWY,STREETS,3,YES,1.979126262,407,0.989572359,27942000,32904000,4040.229107,7341,33251,4214,
9246,6436201,GREAT,HWY,GREAT HWY,STREETS,3,YES,1.979162872,407,0.989572359,27942000,32904000,4040.302154,7342,33251,3932,
9247,6437101,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.795090769,408,0.399847847,32904000,33521000,1621.518829,7343,7387,2430,
9248,6437201,GREAT,HWY,GREAT HWY,STREETS,3,YES,0.804300502,408,0.399847847,32904000,33521000,1640.270698,7344,7387,2430,
9249,6438001,GREEN,ST,GREEN ST,STREETS,5,NO,0.065943004,0,0.065943013,34014000,24811000,134.2244538,7345,11262,699,
9250,6439000,GREEN,ST,GREEN ST,STREETS,5,NO,0.065257624,0,0.065257627,24811000,24810000,132.7702559,7346,13475,2877,
9251,6440000,GREEN,ST,GREEN ST,STREETS,5,NO,0.032526389,0,0.032526403,24810000,24830000,66.17674008,7347,14161,2877,
9252,6441000,GREEN,ST,GREEN ST,STREETS,5,NO,0.032660004,0,0.032659983,24830000,24822000,66.44889593,7348,14268,3085,
9253,6442000,GREEN,ST,GREEN ST,STREETS,5,NO,0.026193415,0,0.026193463,24822000,50149000,53.29207978,7349,15944,2399,
9254,6443000,GREEN,ST,GREEN ST,STREETS,5,NO,0.029183086,0,0.029183101,50148000,24850000,59.3735502,7350,33354,2614,
9255,6444001,GREEN,ST,GREEN ST,STREETS,5,NO,0.03788498,0,0.037884971,24850000,54148000,77.07879168,7351,50137,1979,
9256,6444002,GREEN,ST,GREEN ST,STREETS,5,NO,0.007041888,0,0.007041909,54148000,24853000,14.32704607,7352,48546,590,
9257,6445000,GREEN,ST,GREEN ST,STREETS,5,NO,0.017708352,0,0.017708362,24853000,24857000,36.02844403,7353,49739,692,
9258,6446000,GREEN,ST,GREEN ST,STREETS,5,NO,0.013028877,0,0.013028873,24857000,30065000,26.50782836,7354,48224,801,
9259,6447000,GREEN,ST,GREEN ST,STREETS,5,NO,0.012661453,0,0.012661451,30065000,24847000,25.7602772,7355,68265,801,
9176,6448000,GREEN,ST,GREEN ST,STREETS,5,NO,0.021311561,0,0.021311554,24847000,25328000,43.35918064,7356,80715,698,
9177,6449000,GREEN,ST,GREEN ST,STREETS,5,NO,0.021780326,0,0.021780315,25328000,25327000,44.31287189,7357,79101,10731,
9178,6450000,GREEN,ST,GREEN ST,STREETS,5,NO,0.043413117,0,0.043413128,25327000,25326000,88.32549113,7358,87114,23233,
9179,6451000,GREEN,ST,GREEN ST,STREETS,5,NO,0.016796202,0,0.016796227,25326000,25336000,34.17274677,7359,88615,23233,
9180,6452000,GREEN,ST,GREEN ST,STREETS,5,NO,0.026144042,0,0.026144042,25336000,25353000,53.19137703,7360,97968,32962,
9181,6453000,GREEN,ST,GREEN ST,STREETS,5,NO,0.046879113,0,0.046879089,25353000,25352000,95.3778187,7361,98071,40925,
9182,6454000,GREEN,ST,GREEN ST,STREETS,5,NO,0.090116597,0,0.09011664,25352000,25412000,183.3411827,7362,109711,47164,
9183,6455000,GREEN,ST,GREEN ST,STREETS,5,NO,0.044050356,0,0.044050352,25412000,25413000,89.6213782,7363,99725,46953,
9184,6456000,GREEN,ST,GREEN ST,STREETS,5,NO,0.027824337,0,0.027824337,25413000,25421000,56.60913927,7364,98376,30287,
9185,6457000,GREEN,ST,GREEN ST,STREETS,5,NO,0.018929071,0,0.018929079,25421000,25417000,38.51152361,7365,96255,22134,
9186,6458000,GREEN,ST,GREEN ST,STREETS,5,NO,0.091316642,0,0.091316631,25417000,25433000,185.7849871,7366,102643,18213,
9187,6459000,GREEN,ST,GREEN ST,Streets_Pedestri,0,NO,0.035588915,0,0.035588915,25433000,50311000,72.40600527,24616,,,
