latitude,longitude,Severity,Hour,Lane
37.74333608,-122.469165,1,3,No
37.75192901,-122.4206476,1,20,Yes
37.7829892,-122.4633505,1,14,No
37.78106951,-122.447518,0,8,No
37.77132232,-122.4225008,0,15,Yes
37.77250282,-122.4226197,0,9,Yes
37.76037098,-122.419219,0,22,No
37.77580159,-122.4464708,1,19,No
37.78414101,-122.4109516,0,18,No
37.78234256,-122.4100773,1,12,Yes
37.78617547,-122.3974998,1,11,Yes
37.77769856,-122.4315853,1,9,Yes
37.77769862,-122.39421,0,9,Yes
37.71608519,-122.4445264,0,10,Yes
37.76677019,-122.4823719,0,17,No
37.77020563,-122.4834199,1,16,Yes
37.75278943,-122.508427,2,18,No
37.78103084,-122.4204395,1,8,No
37.78535619,-122.4030572,0,20,No
37.77928263,-122.4598604,0,14,No
37.78338492,-122.4089047,0,13,Yes
37.78639168,-122.4383939,2,4,No
37.77582251,-122.4111055,0,9,Yes
37.76682831,-122.42425,1,11,No
37.76449476,-122.4986873,1,17,No
37.73704049,-122.4925465,2,4,No
37.74196443,-122.5002069,0,10,No
37.77514707,-122.4192556,0,13,No
37.76491738,-122.4218864,1,18,No
37.77410899,-122.4907493,1,2,No
37.78395407,-122.4425444,1,18,Yes
37.76340959,-122.48058,1,10,No
37.79085772,-122.4527353,1,3,No
37.72599166,-122.4642837,0,17,Yes
37.77250282,-122.4226197,1,9,Yes
37.76904545,-122.4200321,0,20,No
37.76070861,-122.4994966,0,23,No
37.77067287,-122.4341939,0,19,No
37.77089233,-122.4224606,0,13,Yes
37.77914488,-122.435241,0,16,No
37.76981508,-122.4177532,0,13,No
37.76478345,-122.4241027,0,0,No
37.76090721,-122.434696,0,9,No
37.77555816,-122.4186586,1,1,Yes
37.76572747,-122.435472,0,14,No
37.78915585,-122.4014342,1,19,Yes
37.78983697,-122.4340271,1,15,No
37.76772648,-122.5018263,0,16,Yes
37.78077316,-122.4187089,1,13,No
37.73383643,-122.4933378,1,11,Yes
37.72366891,-122.4008063,0,8,Yes
37.78872115,-122.4020657,1,10,Yes
37.76875414,-122.4222582,0,18,No
37.77187994,-122.4234097,0,21,Yes
37.76478345,-122.4241027,0,14,No
37.77949477,-122.3979735,1,21,No
37.77229618,-122.4640382,0,17,Yes
37.76329977,-122.4217315,0,0,Yes
37.77985971,-122.4132254,1,8,Yes
37.78709328,-122.4592925,1,10,Yes
37.7698677,-122.4223648,2,5,No
37.79461973,-122.393287,1,16,Yes
37.7858929,-122.4197387,0,1,Yes
37.76419571,-122.4330745,1,16,No
37.76060218,-122.4397326,0,18,No
37.74917605,-122.4049642,0,17,Yes
37.77932063,-122.4587307,1,9,Yes
37.77250282,-122.4226197,1,13,Yes
37.78106951,-122.447518,0,20,No
37.78796629,-122.418465,1,15,No
37.80290938,-122.4139596,0,18,Yes
37.78651745,-122.4049309,1,16,Yes
37.76357173,-122.4768961,0,18,No
37.75100596,-122.41221,1,22,No
37.75274455,-122.409975,1,19,No
37.77973891,-122.4071595,1,20,No
37.78610104,-122.4180881,0,17,No
37.7663029,-122.4242141,1,16,No
37.76288987,-122.4285087,1,19,No
37.76601707,-122.4036431,0,8,Yes
37.73055507,-122.4759325,1,17,Yes
37.77933316,-122.4587316,1,10,No
37.71939734,-122.4476207,1,13,No
37.78223057,-122.410292,0,9,No
37.7964269,-122.3949666,0,8,Yes
37.78962044,-122.4204934,1,13,Yes
37.77781525,-122.4231656,0,8,No
37.77188564,-122.4233968,0,16,Yes
37.79403183,-122.4081271,1,17,No
37.77003486,-122.431717,1,9,Yes
37.73106413,-122.4718164,1,15,No
37.76750446,-122.4289486,0,1,No
37.79339321,-122.402878,0,23,No
37.7698677,-122.4223648,0,18,No
37.76171141,-122.4214058,1,12,No
37.75389173,-122.4176775,0,17,No
37.77978279,-122.4302332,1,16,No
37.78994799,-122.4038657,1,10,No
37.77522568,-122.5080244,1,12,No
37.7882784,-122.4387733,1,18,No
37.75931227,-122.488648,1,8,No
37.77544102,-122.45845,0,17,Yes
37.77301639,-122.4383451,1,18,Yes
37.76102131,-122.4327935,0,8,No
37.76640577,-122.4242581,2,23,No
37.76213889,-122.4239064,1,10,No
37.77792913,-122.3960328,0,11,No
37.76991185,-122.4551516,0,12,Yes
37.74776192,-122.403561,0,9,Yes
37.74245675,-122.4055814,0,8,No
37.74251477,-122.4885493,1,15,No
37.75849851,-122.4212717,0,23,No
37.78230838,-122.4784435,0,15,No
37.79389643,-122.4078706,0,13,Yes
37.7897626,-122.3975745,2,23,No
37.76489132,-122.4196536,2,14,No
37.75268489,-122.4109627,0,13,No
37.77480878,-122.4009816,1,9,No
37.75060658,-122.420517,0,11,Yes
37.7959454,-122.4217682,1,22,Yes
37.78377855,-122.4871502,1,17,No
37.7698677,-122.4223648,1,18,No
37.77550469,-122.4413001,0,7,No
37.76499627,-122.4205806,1,13,Yes
37.79235258,-122.3990231,1,16,No
37.74935073,-122.4181648,0,14,No
37.77636887,-122.4195063,0,0,No
37.78134121,-122.4188293,0,6,Yes
37.77331365,-122.4121884,1,9,Yes
37.76589144,-122.4783797,0,15,No
37.79724363,-122.3971371,1,13,No
37.78676214,-122.4081069,1,18,No
37.77295185,-122.4458935,0,15,Yes
37.78543304,-122.419639,1,0,No
37.80482712,-122.4480848,0,18,Yes
37.77295728,-122.4458946,1,9,Yes
37.77669061,-122.4394776,0,17,Yes
37.78417399,-122.4785788,1,18,No
37.78375464,-122.4176142,0,18,No
37.78388224,-122.4850109,0,21,No
37.72348084,-122.4398504,1,14,Yes
37.7645701,-122.4218532,0,7,Yes
37.7585668,-122.4069342,1,9,Yes
37.78207307,-122.4122207,0,12,Yes
37.76607461,-122.402685,1,20,No
37.78216927,-122.4189933,0,12,No
37.75694064,-122.4204757,0,13,No
37.76491092,-122.4219932,1,20,No
37.77713966,-122.4247176,1,17,No
37.78237894,-122.4173389,0,14,No
37.76607524,-122.4772435,1,14,No
37.76760313,-122.4310602,1,7,Yes
37.77105384,-122.4539025,1,16,No
37.76518313,-122.4174866,1,7,No
37.74102741,-122.4228406,1,21,No
37.76358984,-122.4170151,0,17,Yes
37.76484161,-122.4231404,0,16,No
37.73537889,-122.5041797,0,7,Yes
37.77299541,-122.4459024,1,10,No
37.77772941,-122.4313428,1,0,Yes
37.73501599,-122.4938562,1,15,No
37.77507826,-122.436103,0,19,Yes
37.74820136,-122.4202861,1,9,Yes
37.769502,-122.4133852,1,17,Yes
37.77021017,-122.445345,2,0,No
37.7732952,-122.4357413,1,15,Yes
37.76712762,-122.4289131,0,18,No
37.78284584,-122.3977522,0,17,No
37.78892486,-122.401728,1,11,Yes
37.76560584,-122.4104867,1,1,No
37.76688098,-122.422077,0,13,Yes
37.76462488,-122.4267259,1,23,No
37.77062985,-122.4124799,1,16,Yes
37.77499195,-122.4377987,2,0,No
37.77580159,-122.4464708,1,11,No
37.77168827,-122.4337348,2,20,No
37.74632091,-122.3943305,0,18,Yes
37.78496026,-122.4195479,0,17,No
37.73245614,-122.4749546,1,17,Yes
37.76945613,-122.429128,1,16,No
37.75543451,-122.4469967,0,13,No
37.77390534,-122.4388246,1,19,Yes
37.72517994,-122.434435,0,11,No
37.78701563,-122.4334994,2,2,No
37.7253861,-122.4809217,1,17,No
37.7236445,-122.4383551,1,17,Yes
37.7881084,-122.4098513,0,4,Yes
37.78267059,-122.4190946,1,17,Yes
37.76908499,-122.4535208,1,13,No
37.78472836,-122.4070455,0,14,Yes
37.79377986,-122.4029574,1,17,No
37.7850359,-122.4415372,1,9,No
37.74602465,-122.4200787,1,14,No
37.78818646,-122.4469742,0,18,Yes
37.78616672,-122.4250957,1,9,Yes
37.77880061,-122.4705676,0,21,No
37.76591859,-122.4017004,1,9,No
37.77257674,-122.4665575,1,18,No
37.79038564,-122.4000324,1,9,Yes
37.76690348,-122.3890991,1,8,No
37.79057105,-122.4055277,1,18,No
37.73229529,-122.4349928,1,13,No
37.78176781,-122.4588956,1,8,Yes
37.80666729,-122.4057014,1,19,Yes
37.76450761,-122.4286651,0,21,No
37.76468462,-122.4933274,0,14,No
37.78178676,-122.4870097,1,23,No
37.78149951,-122.4049333,1,8,Yes
37.78092459,-122.4664269,0,10,No
37.77188564,-122.4233968,1,1,Yes
37.72661053,-122.5023353,1,8,No
37.74064869,-122.4238459,0,16,Yes
37.78832664,-122.4081372,0,9,Yes
37.76475979,-122.4244942,1,9,No
37.72296132,-122.4495586,1,17,Yes
37.79553183,-122.4033169,1,13,Yes
37.76224536,-122.4645775,1,10,No
37.76476625,-122.4243872,1,8,No
37.76747292,-122.4221344,1,0,No
37.77532095,-122.4649421,1,19,No
37.77482228,-122.4378153,0,11,No
37.76345664,-122.4195154,0,19,No
37.74802772,-122.4224403,0,18,Yes
37.71977857,-122.4794723,1,9,No
37.78802328,-122.4105176,1,15,Yes
37.78764185,-122.4034308,1,10,No
37.76831935,-122.4192249,1,8,Yes
37.77398483,-122.3989123,1,18,Yes
37.77260852,-122.4658247,2,23,Yes
37.75992738,-122.4747243,0,8,No
37.75742952,-122.412348,1,16,No
37.78058849,-122.4389268,0,20,No
37.76464569,-122.4263817,0,7,No
37.7858929,-122.4197387,0,0,Yes
37.77188564,-122.4233968,0,21,Yes
37.73212319,-122.3909766,0,19,No
37.75568371,-122.4187713,1,2,No
37.79618016,-122.3947411,0,8,Yes
37.78378562,-122.4082456,1,14,Yes
37.7659004,-122.4055853,0,9,No
37.78414101,-122.4109516,1,1,No
37.7743089,-122.4583711,1,11,No
37.77389322,-122.4616358,1,10,No
37.74514065,-122.400591,1,1,No
37.78784352,-122.4422046,1,9,No
37.7342353,-122.4845345,1,9,Yes
37.74675543,-122.4587285,0,9,Yes
37.80578627,-122.4422098,1,18,Yes
37.75876423,-122.4168725,0,14,No
37.76616108,-122.4610895,0,19,No
37.76689394,-122.389103,1,6,No
37.73106575,-122.4748566,0,11,No
37.77856573,-122.4148598,1,13,Yes
37.7863023,-122.4466105,1,17,No
37.7838408,-122.4434327,1,8,Yes
37.74779718,-122.4184597,0,8,No
37.77188564,-122.4233968,0,8,Yes
37.79309708,-122.3965045,1,12,No
37.79128889,-122.4225149,0,19,No
37.77872411,-122.4385523,0,16,No
37.76144395,-122.4258002,1,12,No
37.72093047,-122.4795035,1,9,Yes
37.77188564,-122.4233968,1,9,Yes
37.76440614,-122.5008306,1,19,No
37.78071918,-122.4153156,0,13,No
37.77188564,-122.4233968,1,8,Yes
37.78562561,-122.4059028,0,8,Yes
37.75224433,-122.4183585,1,10,No
37.7463356,-122.448486,1,7,Yes
37.75690201,-122.4211175,0,21,No
37.72082715,-122.4355847,0,17,No
37.79364684,-122.4046308,1,19,No
37.77798229,-122.3969666,2,12,No
37.78316367,-122.4411582,0,7,No
37.75441311,-122.4090077,0,15,No
37.77499175,-122.4131611,1,12,No
37.75715681,-122.416883,0,18,No
37.77030645,-122.4224058,0,20,Yes
37.77614067,-122.4380891,1,16,No
37.78399149,-122.4080665,1,10,Yes
37.7635716,-122.4173324,0,7,Yes
37.77150582,-122.422518,1,19,Yes
37.77783962,-122.404781,1,12,No
37.73699713,-122.4087896,0,17,No
37.7743089,-122.4583711,0,20,No
37.77316718,-122.4296238,0,11,Yes
37.78511434,-122.4003622,1,14,Yes
37.79010187,-122.4002307,1,8,Yes
37.76329977,-122.4217315,0,7,Yes
37.76424829,-122.3900456,0,8,Yes
37.7966829,-122.3954053,1,13,Yes
37.74349086,-122.4668595,0,16,No
37.77330343,-122.4182086,1,10,Yes
37.76403273,-122.5094022,0,9,No
37.78484039,-122.4069028,0,12,Yes
37.77447712,-122.4342844,0,1,No
37.72291504,-122.4456109,0,19,Yes
37.78584391,-122.4024394,1,8,No
37.78047851,-122.4125123,1,16,Yes
37.78071918,-122.4153156,0,13,No
37.76815392,-122.4219635,0,13,Yes
37.75902815,-122.4125009,0,23,No
37.7716863,-122.4210062,0,18,Yes
37.77750869,-122.4198126,2,13,No
37.78754814,-122.4217581,1,12,No
37.79120035,-122.4157919,0,14,Yes
37.78092686,-122.4136764,1,19,No
37.78620448,-122.4743804,2,23,Yes
37.78106951,-122.447518,1,20,No
37.80228098,-122.4247313,1,10,No
37.78202719,-122.4104776,1,18,Yes
37.73296524,-122.4046307,1,15,Yes
37.7789067,-122.495394,1,10,No
37.78631481,-122.4726258,1,12,No
37.80862485,-122.4125238,1,18,No
37.7657833,-122.4075342,1,12,No
37.77129635,-122.4054247,1,17,Yes
37.77420983,-122.4203614,1,10,Yes
37.75001641,-122.4098068,1,16,No
37.76419889,-122.433069,1,17,Yes
37.80226097,-122.41302,2,15,Yes
37.77970262,-122.4184814,1,11,Yes
37.80414585,-122.4251095,0,7,No
37.77903213,-122.4018433,1,0,Yes
37.78210845,-122.4103745,2,18,Yes
37.7812188,-122.4339732,1,15,No
37.7590045,-122.4956172,0,14,Yes
37.77458764,-122.4583903,1,9,Yes
37.78584964,-122.4056191,1,8,Yes
37.79923448,-122.3976699,1,7,Yes
37.78213088,-122.4072402,0,10,No
37.75903952,-122.4213235,1,21,Yes
37.72664322,-122.5024925,0,13,No
37.76107798,-122.4409847,2,12,No
37.73157607,-122.499059,2,16,Yes
37.7488671,-122.4210081,0,19,No
37.77299541,-122.4459024,2,18,No
37.73378778,-122.4943898,1,19,Yes
37.73864557,-122.4904306,0,12,No
37.77621337,-122.4116162,0,18,Yes
37.75529478,-122.4209641,0,2,Yes
37.7699423,-122.4201164,0,23,No
37.78286621,-122.46613,0,22,No
37.76226885,-122.464042,1,12,Yes
37.77736547,-122.4180128,1,13,Yes
37.79301971,-122.3999198,0,19,Yes
37.78672158,-122.4636179,0,21,No
37.77428104,-122.4047485,0,14,Yes
37.77604381,-122.4180452,0,8,Yes
37.79661956,-122.4219043,1,9,Yes
37.76383254,-122.4709649,0,14,No
37.76277116,-122.4216809,1,14,Yes
37.77299541,-122.4459024,0,8,No
37.80527485,-122.4237505,1,21,Yes
37.77939573,-122.4988343,0,17,No
37.77090806,-122.431893,1,14,Yes
37.77397537,-122.4232694,1,19,Yes
37.75516979,-122.423181,1,19,No
37.7696829,-122.4494802,0,10,No
37.74958248,-122.3989797,0,18,Yes
37.77870587,-122.4236798,0,15,No
37.77108485,-122.4384855,1,13,No
37.80089133,-122.4356668,1,13,No
37.74229453,-122.4232856,1,11,No
37.76773489,-122.4286572,1,10,Yes
37.76532477,-122.4315645,1,17,Yes
37.77569646,-122.4977338,0,18,No
37.75231085,-122.4172739,0,20,No
37.76499627,-122.4205806,0,22,Yes
37.71645955,-122.4410196,1,17,Yes
37.80787214,-122.4108481,0,16,No
37.73073291,-122.4397373,1,16,No
37.76203411,-122.4693918,1,18,No
37.78255359,-122.3973855,1,20,No
37.76517365,-122.4176437,0,8,No
37.77432529,-122.4171041,0,14,Yes
37.76481007,-122.4577182,1,12,No
37.77876142,-122.4382611,2,18,No
37.77782686,-122.453385,1,19,Yes
37.76418521,-122.5094263,1,23,Yes
37.77049574,-122.4250845,1,21,Yes
37.79750343,-122.4020528,1,1,No
37.80675808,-122.4121414,0,12,No
37.78847193,-122.4023022,1,16,Yes
37.77802076,-122.4215207,0,22,No
37.77188564,-122.4233968,1,15,Yes
37.78582921,-122.4014898,0,19,No
37.78026699,-122.412711,0,19,Yes
37.7423471,-122.4224295,1,10,No
37.77853549,-122.4325207,1,12,Yes
37.78325924,-122.4027082,0,0,No
37.77523976,-122.4584353,0,7,Yes
37.76485745,-122.4228783,2,0,No
37.76392092,-122.4689533,1,12,No
37.72115531,-122.4477516,1,2,No
37.77527206,-122.4159082,0,22,Yes
37.7810766,-122.4044037,0,8,Yes
37.75233683,-122.4168261,1,17,No
37.71395395,-122.443318,0,12,No
37.76547031,-122.4525432,0,14,No
37.72139687,-122.4484106,1,15,Yes
37.76905845,-122.4357942,2,14,No
37.77241793,-122.4355633,0,23,Yes
37.77272042,-122.4406757,2,21,Yes
37.74618268,-122.4195051,0,16,No
37.77407937,-122.437473,0,16,Yes
37.78354184,-122.408555,1,13,Yes
37.77089457,-122.4898044,1,7,Yes
37.77250419,-122.4226104,0,8,Yes
37.80766432,-122.4078454,1,15,Yes
37.75550053,-122.4176917,1,18,Yes
37.77250282,-122.4226197,1,13,Yes
37.75170473,-122.4274374,1,17,No
37.78436737,-122.4091664,1,9,No
37.78008973,-122.3943,0,18,No
37.76774959,-122.4285992,1,8,Yes
37.77392633,-122.4021071,0,18,No
37.80597737,-122.4183807,1,8,No
37.7732478,-122.4289901,0,21,Yes
37.77092966,-122.4552897,0,18,Yes
37.77763051,-122.5128711,1,18,Yes
37.77250282,-122.4226197,1,17,Yes
37.77595323,-122.4088457,2,10,No
37.78516249,-122.4195868,1,23,Yes
37.78111713,-122.4272028,0,16,No
37.76977179,-122.4040104,0,10,Yes
37.76773489,-122.4286572,1,23,Yes
37.74209145,-122.4189312,0,8,No
37.7489055,-122.4052092,2,20,Yes
37.78862694,-122.4434973,1,8,No
37.79168238,-122.4042847,0,17,No
37.7779193,-122.4298492,0,14,Yes
37.77509858,-122.437874,1,18,No
37.77433877,-122.4864686,0,20,No
37.76951214,-122.4134709,0,15,Yes
37.74538902,-122.4200191,1,15,No
37.74564495,-122.5016694,0,14,No
37.77592662,-122.4181932,1,8,Yes
37.78579456,-122.4014455,1,14,No
37.77292474,-122.445888,0,16,Yes
37.72088182,-122.4469118,1,5,Yes
37.75300403,-122.4063362,1,15,Yes
37.71427278,-122.4671475,2,10,No
37.7858929,-122.4197387,1,21,Yes
37.77745742,-122.4131577,0,21,Yes
37.78217797,-122.4189246,0,20,No
37.73350544,-122.4312616,1,14,Yes
37.77890857,-122.3957946,0,17,No
37.77090539,-122.4556627,1,11,Yes
37.79150268,-122.4134334,0,20,Yes
37.77633298,-122.3940351,0,16,Yes
37.78322032,-122.4027574,1,17,Yes
37.78628597,-122.4315699,0,8,Yes
37.79803346,-122.4205013,1,18,No
37.76586695,-122.4664385,2,12,No
37.77494052,-122.4961955,1,0,No
37.75520444,-122.4225665,1,15,Yes
37.76389594,-122.469522,1,8,No
37.7858929,-122.4197387,1,20,Yes
37.73970551,-122.4240844,0,12,Yes
37.75424648,-122.4764264,1,17,No
37.79523981,-122.4057034,2,17,No
37.77721781,-122.4503556,0,13,Yes
37.76578787,-122.4310178,1,21,Yes
37.78243108,-122.4168995,0,17,No
37.77220371,-122.4372349,1,15,No
37.76982446,-122.4483702,0,20,No
37.76002569,-122.3962839,1,14,No
37.76248534,-122.4216535,0,12,Yes
37.76142713,-122.4260765,0,14,No
37.78971012,-122.4562408,0,15,No
37.78739809,-122.4005695,2,23,No
37.79169058,-122.4042198,0,22,No
37.77307105,-122.4379147,0,18,Yes
37.77885172,-122.3927498,0,18,Yes
37.71892867,-122.4436961,1,17,No
37.80155805,-122.4229018,0,8,No
37.77049588,-122.4798954,1,12,Yes
37.80696291,-122.4104976,0,15,No
37.79082695,-122.3900123,1,17,Yes
37.7341133,-122.488956,1,16,No
37.76975128,-122.448944,2,9,No
37.76170805,-122.421461,1,14,No
37.73968077,-122.4088831,1,6,No
37.75364287,-122.4265055,0,17,Yes
37.76437351,-122.4308822,1,16,Yes
37.76325713,-122.3878092,0,18,Yes
37.78328785,-122.4089522,1,13,Yes
37.76561543,-122.4124283,2,14,No
37.78149126,-122.4111579,0,17,Yes
37.77388924,-122.4239471,1,19,No
37.77299541,-122.4459024,1,19,No
37.75889599,-122.41469,0,15,No
37.76813968,-122.4221992,1,12,Yes
37.80809101,-122.4089846,1,16,Yes
37.78399149,-122.4080665,1,9,Yes
37.79917232,-122.3976802,0,7,Yes
37.76544471,-122.4772937,1,7,No
37.78351564,-122.4158825,1,0,No
37.78132126,-122.3958435,0,5,No
37.73157607,-122.499059,2,12,Yes
37.78985973,-122.3974514,0,15,No
37.76731175,-122.4198876,1,15,No
37.76867122,-122.4133962,0,9,Yes
37.77616198,-122.4054761,0,9,No
37.781066,-122.4620394,1,8,No
37.75090258,-122.4139258,0,21,No
37.76977179,-122.4040104,0,8,Yes
37.78025835,-122.4537239,2,18,No
37.80354232,-122.4148768,1,16,No
37.7959454,-122.4217682,0,7,Yes
37.78031321,-122.4260734,0,13,No
37.77456748,-122.4411104,0,16,No
37.75776345,-122.5090384,1,16,No
37.76978004,-122.4038694,1,7,No
37.77095949,-122.4244944,0,16,Yes
37.74239025,-122.490692,1,18,No
37.77694816,-122.3992314,0,11,Yes
37.79263866,-122.4044184,1,10,No
37.78076266,-122.4040022,1,14,Yes
37.77006287,-122.4038777,0,21,No
37.78621814,-122.4198046,1,8,Yes
37.7831014,-122.4191817,0,19,No
37.72525955,-122.5030406,0,8,Yes
37.77281216,-122.4221372,1,17,Yes
37.76409086,-122.4130027,1,0,Yes
37.76468264,-122.4257704,0,8,No
37.7897626,-122.3975745,1,8,No
37.75273902,-122.4100664,0,11,No
37.77497354,-122.4131845,0,12,Yes
37.78574439,-122.4058533,0,7,No
37.78467885,-122.4072635,1,14,Yes
37.78149951,-122.4049333,0,21,Yes
37.78272089,-122.4157214,1,3,No
37.7809339,-122.4118653,0,21,Yes
37.79325635,-122.396302,1,13,No
37.76627396,-122.4197867,1,15,No
37.76915551,-122.4535349,0,18,No
37.73103989,-122.4295707,1,12,Yes
37.79017053,-122.4003042,1,17,Yes
37.77956415,-122.4319518,2,5,No
37.80614125,-122.4170773,1,8,No
37.75687184,-122.4188853,0,18,No
37.76500149,-122.4204942,0,12,No
37.7821597,-122.4274172,1,13,No
37.72291432,-122.4462852,1,13,Yes
37.77744185,-122.4486137,1,7,Yes
37.77729986,-122.4196936,1,17,No
37.72900485,-122.4749281,0,8,No
37.76923977,-122.4326179,1,12,No
37.78867329,-122.402204,1,13,Yes
37.77168827,-122.4337348,0,15,No
37.73702273,-122.5063141,1,16,No
37.77729065,-122.4640146,1,16,No
37.78216927,-122.4189933,1,7,No
37.77487657,-122.4746861,2,23,No
37.77523976,-122.4584353,1,15,Yes
37.72371646,-122.4374391,0,21,Yes
37.77183105,-122.4016742,1,19,Yes
37.80655463,-122.4137867,0,17,No
37.7804552,-122.4125193,1,19,Yes
37.75891206,-122.4146916,1,14,Yes
37.76729085,-122.4744084,0,12,No
37.75854505,-122.5025708,1,18,No
37.73367343,-122.4264082,0,8,No
37.76429626,-122.421827,1,9,Yes
37.74159671,-122.4234698,2,12,Yes
37.80686303,-122.418908,0,15,No
37.7687192,-122.4222548,0,9,Yes
37.76646479,-122.4232815,2,11,No
37.72205452,-122.3931541,0,15,No
37.76934097,-122.4156116,3,14,Yes
37.77519556,-122.4192231,1,9,Yes
37.78635895,-122.4198331,1,17,No
37.77078824,-122.4248406,1,1,Yes
37.80004198,-122.4423428,0,17,No
37.78345153,-122.4192506,1,14,Yes
37.80228098,-122.4247313,0,8,No
37.80839499,-122.4158271,0,12,No
37.7705439,-122.4797538,1,12,Yes
37.75889599,-122.41469,0,18,No
37.71763206,-122.4426901,0,16,Yes
37.76813968,-122.4221992,1,2,Yes
37.73065835,-122.4034005,0,15,Yes
37.71863406,-122.4413178,0,11,Yes
37.78330849,-122.4394804,0,20,No
37.76329977,-122.4217315,0,0,Yes
37.77782686,-122.453385,0,21,Yes
37.78456013,-122.4073371,1,14,Yes
37.74894139,-122.4596242,0,18,Yes
37.73923583,-122.4661573,1,10,Yes
37.76667986,-122.3928513,0,16,Yes
37.76619455,-122.4304657,0,16,Yes
37.76772917,-122.4289688,1,17,Yes
37.78877616,-122.4007629,0,17,Yes
37.77501625,-122.3976064,1,12,Yes
37.77155522,-122.4353883,1,11,Yes
37.77517401,-122.4681584,0,22,No
37.77004977,-122.4070015,1,17,No
37.72178469,-122.4823056,1,9,No
37.77105384,-122.4539025,0,18,No
37.797089,-122.4354898,1,13,No
37.80675808,-122.4121414,0,17,No
37.78891715,-122.4337542,0,11,No
37.77769993,-122.4315746,0,8,No
37.7858929,-122.4197387,0,16,Yes
37.78071918,-122.4153156,0,21,No
37.76231619,-122.4351319,0,7,No
37.7704232,-122.4554495,1,9,Yes
37.78537265,-122.4313664,1,18,Yes
37.79952249,-122.4090615,1,22,Yes
37.76615967,-122.4305098,1,9,Yes
37.71458687,-122.4426861,0,6,No
37.78293409,-122.414082,0,23,No
37.76394958,-122.4330789,2,22,No
37.72822189,-122.4115352,1,15,No
37.7836289,-122.4084445,1,14,Yes
37.77232742,-122.4437713,0,18,No
37.74420269,-122.463112,1,6,Yes
37.7822725,-122.4104177,0,12,No
37.78855139,-122.4022017,1,13,Yes
37.77751171,-122.4180432,1,10,No
37.78962044,-122.4204934,0,0,Yes
37.76772648,-122.5018263,2,12,Yes
37.75019693,-122.4058011,0,7,Yes
37.77604873,-122.4649955,1,22,No
37.76542564,-122.4314371,0,19,Yes
37.76945613,-122.429128,0,14,No
37.7752745,-122.5069574,1,22,No
37.7649177,-122.464227,1,22,Yes
37.78762464,-122.4035169,1,10,Yes
37.77894377,-122.4218121,0,19,No
37.80579667,-122.4422096,0,18,No
37.73793752,-122.46906,0,11,No
37.76524949,-122.4163875,0,7,No
37.76640577,-122.4242581,0,16,No
37.79747006,-122.4102736,1,13,No
37.75130373,-122.4340895,1,21,No
37.79171606,-122.3982644,1,10,No
37.76448783,-122.4074197,1,22,Yes
37.78178141,-122.3882747,1,10,Yes
37.74847959,-122.3874767,1,3,No
37.7582923,-122.4347566,0,8,No
37.76554784,-122.4312828,2,1,Yes
37.78431867,-122.4396847,0,8,No
37.75505806,-122.4176165,0,11,No
37.7831014,-122.4191817,0,17,No
37.77555816,-122.4186586,0,8,Yes
37.78356312,-122.408528,1,9,Yes
37.76821788,-122.4199761,1,1,No
37.7930234,-122.4011188,0,14,Yes
37.76273374,-122.3939736,1,16,No
37.77979803,-122.4151289,0,18,No
37.77388924,-122.4239471,1,20,No
37.7959454,-122.4217682,0,17,Yes
37.79376881,-122.3924993,0,7,Yes
37.77339821,-122.4658832,0,19,Yes
37.75370309,-122.4208121,1,9,No
37.76448783,-122.4074197,0,18,Yes
37.7805801,-122.4186674,0,14,Yes
37.77299541,-122.4459024,1,23,No
37.78694683,-122.3998948,1,9,No
37.76759524,-122.4311911,0,13,No
37.79454422,-122.4253657,1,19,No
37.74841265,-122.4590039,2,15,Yes
37.77459232,-122.4259395,1,16,No
37.78042413,-122.4173105,1,10,Yes
37.74496061,-122.4202964,1,23,No
37.77754621,-122.4478022,0,8,Yes
37.77749384,-122.4162917,1,21,Yes
37.73884665,-122.3978095,1,10,No
37.78445309,-122.4177522,1,14,No
37.76904693,-122.4200103,0,14,No
37.77484408,-122.4153716,1,16,Yes
37.77329153,-122.469095,1,13,No
37.76875414,-122.4222582,0,16,No
37.78258503,-122.4156939,0,21,No
37.760824,-122.4361141,0,2,No
37.77091392,-122.4454887,0,12,No
37.76612609,-122.4197725,2,9,No
37.78091344,-122.4087818,1,12,No
37.76970955,-122.4050749,0,8,Yes
37.8011954,-122.3992304,2,9,Yes
37.78991464,-122.4070559,0,14,Yes
37.7959454,-122.4217682,0,4,Yes
37.8034025,-122.4317064,0,13,Yes
37.75458608,-122.4102434,0,13,No
37.78079148,-122.3996162,0,23,No
37.73358525,-122.4341348,1,7,Yes
37.77994145,-122.402982,0,18,Yes
37.76498407,-122.5008824,1,2,No
37.78399149,-122.4080665,0,12,Yes
37.78196077,-122.4206383,0,17,No
37.73794291,-122.5064334,0,12,No
37.79029016,-122.4001525,1,8,Yes
37.78288778,-122.4589766,1,16,Yes
37.79412559,-122.4214007,1,10,Yes
37.78372757,-122.4083193,1,18,Yes
37.78090404,-122.4588354,0,10,Yes
37.74939245,-122.4020785,0,7,Yes
37.78213006,-122.4207533,1,12,No
37.75370309,-122.4208121,1,16,No
37.78998032,-122.4541209,1,15,No
37.74592793,-122.4952396,0,9,No
37.79034482,-122.4000837,1,10,Yes
37.7698677,-122.4223648,1,8,No
37.76237427,-122.4619014,2,18,No
