cnn_sgmt_pkey,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,cyc_ntwrk_yn,speed_limit,pk_metered_cnt,pk_on_st_cnt,oneway_yn,daily_ride_qrt,facility_type,surface_type,sharrow,Cluster_x,Cluster_y,Score_y2,Scale_Score_y2
4288000,24766000,24791000,YES,25.0,21.0,15.0,NO,140604.0,BIKE ROUTE,missing,YES,5.0,3.0,7.016950870897108e-05,50.38258046018585
4289000,24791000,24792000,YES,25.0,5.0,3.0,NO,130660.0,BIKE ROUTE,missing,YES,3.0,0.0,6.917031825824126e-05,50.25444906100101
4290000,24792000,24794000,YES,25.0,19.0,17.0,NO,125775.0,BIKE ROUTE,missing,NO,0.0,2.0,7.744931972309899e-05,51.264453166134075
4291000,24794000,25321000,YES,25.0,6.0,3.0,NO,104476.0,BIKE ROUTE,missing,NO,2.0,3.0,6.923445142419048e-05,50.262728611704816
4294000,25332000,25352000,YES,25.0,19.0,24.0,NO,115653.0,BIKE ROUTE,missing,YES,3.0,3.0,6.845882463728493e-05,50.16207722181174
4295000,25352000,25364000,YES,25.0,29.0,29.0,NO,111956.0,BIKE ROUTE,missing,YES,3.0,2.0,6.855236225577712e-05,50.17427569465869
4296000,25364000,25424000,YES,25.0,5.0,0.0,NO,88205.0,BIKE ROUTE,missing,YES,2.0,3.0,7.218508455827623e-05,50.63558703170983
4305000,25534000,25533000,YES,25.0,2.0,2.0,NO,33065.0,BIKE ROUTE,missing,YES,5.0,2.0,8.045669109712823e-05,51.60479554799856
4306000,25533000,25573000,YES,25.0,14.0,14.0,NO,37674.0,BIKE ROUTE,missing,YES,2.0,1.0,7.72173811535203e-05,51.237658299821035
4491000,21197000,21187000,YES,25.0,0.0,0.0,NO,17274.0,BIKE ROUTE,missing,NO,2.0,6.0,0.0012511985759116225,76.12087944172757
4492000,21187000,21186000,YES,25.0,0.0,0.0,NO,16283.0,BIKE ROUTE,missing,NO,6.0,4.0,0.0008017475537487381,72.14469020592485
5855000,26431000,27178000,NO,25.0,0.0,0.0,NO,46588.0,missing,missing,missing,4.0,0.0,0.00018454041499564407,59.0213366068959
4493000,21186000,21181000,YES,25.0,0.0,0.0,NO,17108.0,BIKE ROUTE,missing,NO,4.0,0.0,0.0007670005813313793,71.74885911783078
4494000,21181000,21180000,YES,25.0,0.0,14.0,NO,15951.0,BIKE ROUTE,missing,NO,0.0,2.0,0.0007431376278911365,71.4664889801315
4495000,21180000,21053000,YES,25.0,0.0,0.0,NO,14297.0,BIKE ROUTE,missing,NO,2.0,3.0,0.0008882555843929347,73.06011733330934
4496000,21053000,21046000,YES,25.0,0.0,0.0,NO,14297.0,BIKE ROUTE,missing,NO,3.0,6.0,0.0011136060589947672,75.08008381523605
4984000,30758000,25884000,YES,25.0,0.0,0.0,NO,59205.0,BIKE PATH,missing,NO,6.0,2.0,0.0002053362694716102,59.975311626317804
4985000,25884000,25893000,YES,25.0,0.0,0.0,NO,47549.0,BIKE ROUTE,missing,YES,2.0,5.0,0.00016823600898698883,58.194937088290786
5662000,24583000,24586000,YES,25.0,33.0,32.0,YES,90787.0,BIKE LANE,missing,NO,1.0,2.0,7.096271292834103e-05,50.48300469400837
5722101,33484000,33485000,YES,25.0,0.0,0.0,NO,2279.0,BIKE ROUTE,missing,NO,6.0,1.0,0.0018254298938478566,79.49536600257463
5722201,33484000,33485000,YES,25.0,0.0,30.0,NO,2279.0,BIKE ROUTE,missing,NO,6.0,1.0,0.001638971532886406,78.53275983213265
5863001,50069000,24498000,YES,25.0,5.0,0.0,YES,40831.0,BIKE ROUTE,missing,NO,3.0,5.0,0.0001599019961132455,57.741030844245614
5913000,27272000,27258000,NO,35.0,0.0,0.0,NO,38301.0,missing,missing,missing,5.0,1.0,0.00021394249477678975,60.342125679481015
5914000,27258000,27279000,NO,35.0,0.0,0.0,NO,36053.0,missing,missing,missing,1.0,2.0,0.00017838566612900152,58.71829035750062
5915000,27279000,27262000,NO,35.0,0.0,0.0,NO,42939.0,missing,missing,missing,2.0,1.0,0.00018191402100009793,58.89327396814889
5916000,27262000,27263000,NO,35.0,0.0,16.0,NO,36554.0,missing,missing,missing,1.0,1.0,0.0001450299219368174,56.86888627764
5917000,27263000,27266000,NO,35.0,0.0,0.0,NO,37111.0,missing,missing,missing,1.0,5.0,0.00019680710855244618,59.596288564423176
5918000,27266000,27269000,NO,35.0,0.0,0.0,NO,32740.0,missing,missing,missing,5.0,1.0,0.00021394249477678975,60.342125679481015
5924000,27456000,27462000,NO,35.0,0.0,0.0,NO,23497.0,missing,missing,missing,1.0,1.0,0.00018163397909610877,58.87951022801889
5925000,27462000,27468000,NO,35.0,0.0,0.0,NO,17274.0,missing,missing,missing,1.0,1.0,0.00038774026889838926,65.65452606477737
5926000,27468000,27470000,NO,35.0,0.0,0.0,NO,15448.0,missing,missing,missing,1.0,1.0,0.0004023292304883876,65.98450298829128
5927000,27470000,27508000,NO,35.0,0.0,0.0,NO,17785.0,missing,missing,missing,1.0,4.0,0.0003881335928154766,65.66358410798696
5928000,27508000,27510000,NO,35.0,0.0,17.0,NO,19970.0,missing,missing,missing,4.0,4.0,0.00028277147341908266,62.83409758076667
5929000,27510000,27513000,YES,35.0,0.0,0.0,NO,19918.0,BIKE ROUTE,missing,YES,4.0,0.0,0.00038114383707425666,65.50122895503478
5936000,27811000,27813000,NO,35.0,0.0,0.0,NO,13323.0,missing,missing,missing,1.0,1.0,0.0004011755526622513,65.95884801930258
5937000,27813000,27815000,NO,35.0,0.0,0.0,NO,9289.0,missing,missing,missing,1.0,3.0,0.00042993537119441076,66.5773992919075
5938000,27815000,27817000,NO,35.0,0.0,20.0,NO,10441.0,missing,missing,missing,3.0,1.0,0.0003414248640322229,64.51805134946504
5939000,27817000,27821000,NO,35.0,0.0,0.0,NO,12544.0,missing,missing,missing,1.0,1.0,0.0004011755526622513,65.95884801930258
5940000,27821000,27824000,NO,35.0,0.0,0.0,NO,11798.0,missing,missing,missing,1.0,1.0,0.0004011755526622513,65.95884801930258
5941000,27824000,27828000,NO,35.0,0.0,0.0,NO,10362.0,missing,missing,missing,1.0,1.0,0.0004011755526622513,65.95884801930258
5947000,27872000,27874000,NO,35.0,0.0,22.0,NO,8466.0,missing,missing,missing,3.0,3.0,0.0003418326886105444,64.5287164295964
5948000,27874000,27878000,NO,35.0,0.0,0.0,NO,8437.0,missing,missing,missing,3.0,3.0,0.00046644061990451074,67.30548161280603
5949000,27878000,27881000,NO,35.0,0.0,0.0,NO,8083.0,missing,missing,missing,3.0,1.0,0.0005148147164947283,68.18705434131957
5950000,27881000,27969000,NO,35.0,0.0,0.0,NO,10107.0,missing,missing,missing,1.0,1.0,0.0004011755526622513,65.95884801930258
5951000,27969000,27971000,NO,35.0,0.0,0.0,NO,11930.0,missing,missing,missing,1.0,3.0,0.00041602447179817396,66.28355332945398
5952000,27971000,27973000,NO,35.0,0.0,18.0,NO,16692.0,missing,missing,missing,3.0,1.0,0.00035164197552311544,64.78147792886662
5953000,27973000,27968000,NO,35.0,0.0,0.0,NO,15832.0,missing,missing,missing,1.0,1.0,0.0004125771299289524,66.20921441621475
6010000,22702000,22717000,NO,25.0,0.0,15.0,NO,24762.0,missing,missing,missing,6.0,1.0,0.0001435896496890803,56.7797206366062
6011000,22717000,22722000,NO,25.0,0.0,0.0,NO,24663.0,missing,missing,missing,1.0,6.0,0.00018375864313401453,58.983409021460204
6012000,22722000,22723000,NO,25.0,0.0,0.0,NO,29061.0,missing,missing,missing,6.0,5.0,0.00018885563187375702,59.22784008172215
6013000,22723000,22727000,NO,25.0,0.0,0.0,NO,29289.0,missing,missing,missing,5.0,0.0,0.0002394973697055588,61.35019318074444
6014000,22727000,22728000,NO,25.0,0.0,0.0,NO,42908.0,missing,missing,missing,0.0,5.0,0.00017170890021443516,58.377483317067615
6015000,22728000,23011000,NO,25.0,0.0,0.0,NO,42908.0,missing,missing,missing,5.0,6.0,0.00019375003160610884,59.45642461922128
6037000,25197000,25213000,NO,25.0,22.0,22.0,YES,184167.0,missing,missing,missing,5.0,0.0,7.1509439010982e-05,50.55157199543703
6038000,25213000,26494000,NO,25.0,1.0,23.0,YES,183201.0,missing,missing,missing,0.0,5.0,6.780544456967973e-05,50.076400599836774
6040103,54015000,54008000,NO,35.0,0.0,0.0,NO,112234.0,missing,missing,missing,,,0.00021534964231850547,60.40069408139986
6040104,54008000,26587000,NO,35.0,0.0,0.0,NO,122207.0,missing,missing,missing,,2.0,0.00021367677877758657,60.33102280050895
6040201,26514000,26587000,NO,35.0,26.0,57.0,NO,148770.0,missing,missing,missing,1.0,2.0,7.442470986526297e-05,50.90856103161242
6041101,26587000,26594000,NO,35.0,0.0,0.0,NO,131387.0,missing,missing,missing,2.0,5.0,0.0002490205055870917,61.69855428594512
6041102,26587000,26590000,NO,35.0,14.0,0.0,NO,117547.0,missing,missing,missing,2.0,5.0,0.00013453578188481286,56.197855893930864
6041202,26587000,26590000,NO,35.0,13.0,25.0,NO,118271.0,missing,missing,missing,2.0,5.0,8.217456522105495e-05,51.79354191053777
6041203,26590000,26596000,NO,35.0,4.0,13.0,NO,95363.0,missing,missing,missing,5.0,5.0,8.716055651625815e-05,52.31980770529185
6041204,26596000,26594000,NO,35.0,8.0,5.0,NO,94615.0,missing,missing,missing,5.0,5.0,8.716055651625815e-05,52.31980770529185
6042101,26594000,26618000,NO,35.0,0.0,0.0,NO,135431.0,missing,missing,missing,5.0,1.0,0.0002468762868441207,61.62129412441297
6044101,26621000,26811000,NO,35.0,26.0,0.0,NO,110538.0,missing,missing,missing,3.0,2.0,0.00010880465255967223,54.30138479375047
6044201,26621000,26803000,NO,35.0,8.0,32.0,NO,74530.0,missing,missing,missing,3.0,2.0,7.193312050342193e-05,50.604348162609966
6044202,26803000,26811000,NO,35.0,0.0,29.0,NO,105418.0,missing,missing,missing,2.0,2.0,0.00013012966253004787,55.90036460154414
6045101,26811000,32825000,NO,35.0,19.0,0.0,NO,100232.0,missing,missing,missing,2.0,3.0,0.0001086289217047731,54.286943815037304
6045102,32825000,26834000,NO,35.0,0.0,0.0,NO,78546.0,missing,missing,missing,3.0,5.0,0.00020054322471808203,59.76429839927091
6047101,26836000,26905000,NO,25.0,13.0,0.0,NO,93402.0,missing,missing,missing,0.0,6.0,7.992480300640596e-05,51.54553813057504
6047102,26905000,26908000,NO,25.0,11.0,0.0,NO,82635.0,missing,missing,missing,6.0,2.0,8.688231962011446e-05,52.29124272328653
6047201,26836000,26900000,NO,25.0,7.0,20.0,NO,66610.0,missing,missing,missing,0.0,6.0,6.897560140782326e-05,50.229264123451344
6047202,26900000,26907000,NO,25.0,6.0,18.0,NO,80305.0,missing,missing,missing,6.0,6.0,7.351588478926878e-05,50.79879359527689
6047203,26907000,26908000,NO,25.0,5.0,11.0,NO,80305.0,missing,missing,missing,6.0,2.0,7.343732818958134e-05,50.7892419376128
6048101,26908000,26909000,NO,25.0,8.0,0.0,NO,74749.0,missing,missing,missing,2.0,3.0,7.755197187218393e-05,51.276286521553615
6049101,26909000,26924000,NO,25.0,8.0,0.0,NO,71915.0,missing,missing,missing,3.0,5.0,7.844573398561645e-05,51.37865908961753
6049201,26909000,26924000,NO,25.0,10.0,18.0,NO,71915.0,missing,missing,missing,3.0,5.0,6.904434518356986e-05,50.238163645419334
6050101,26924000,26928000,NO,25.0,10.0,0.0,NO,58850.0,missing,missing,missing,5.0,4.0,8.389685403269462e-05,51.97885315399631
6050201,26924000,26928000,NO,25.0,6.0,16.0,NO,58850.0,missing,missing,missing,5.0,4.0,7.043588005436804e-05,50.4164306551792
6051101,26928000,26930000,NO,25.0,6.0,0.0,NO,72434.0,missing,missing,missing,4.0,0.0,8.606385590340131e-05,52.2066823624382
6052201,26930000,26932000,NO,25.0,9.0,16.0,NO,75703.0,missing,missing,missing,0.0,0.0,6.916439947846046e-05,50.253684563429815
6053201,26932000,27217000,NO,25.0,2.0,4.0,NO,61949.0,missing,missing,missing,0.0,1.0,7.012119033660877e-05,50.37642644518185
6055101,27221000,27229000,NO,25.0,15.0,0.0,NO,76279.0,missing,missing,missing,0.0,5.0,7.875806009037406e-05,51.414158484427446
6055201,27221000,27223000,NO,25.0,2.0,2.0,NO,70240.0,missing,missing,missing,0.0,5.0,6.909532413512826e-05,50.24475762538954
6055202,27223000,27229000,NO,25.0,11.0,22.0,NO,76279.0,missing,missing,missing,5.0,5.0,7.06220505686029e-05,50.44001309629596
6056101,27229000,27230000,NO,25.0,5.0,0.0,NO,66869.0,missing,missing,missing,5.0,4.0,8.389685403269462e-05,51.97885315399631
6056201,27229000,27230000,NO,25.0,9.0,12.0,NO,66299.0,missing,missing,missing,5.0,4.0,7.043588005436804e-05,50.4164306551792
6058101,27231000,27245000,NO,25.0,8.0,0.0,NO,84261.0,missing,missing,missing,4.0,4.0,7.884749966431756e-05,51.42429837693453
6058201,27231000,27245000,NO,25.0,12.0,14.0,NO,84261.0,missing,missing,missing,4.0,4.0,6.851794569343488e-05,50.169789281907555
6059101,27245000,27248000,NO,25.0,8.0,0.0,NO,72979.0,missing,missing,missing,4.0,0.0,8.606385590340131e-05,52.2066823624382
6060101,27248000,27249000,NO,25.0,13.0,0.0,NO,79345.0,missing,missing,missing,0.0,5.0,7.875806009037406e-05,51.414158484427446
6060201,27248000,27249000,NO,25.0,7.0,18.0,NO,79409.0,missing,missing,missing,0.0,5.0,6.909532413512826e-05,50.24475762538954
6062101,27284000,27285000,NO,25.0,5.0,0.0,NO,59523.0,missing,missing,missing,2.0,4.0,7.671118335926879e-05,51.178898851300445
6062201,27284000,27285000,NO,25.0,4.0,14.0,NO,59659.0,missing,missing,missing,2.0,4.0,6.871687407444168e-05,50.19568976427962
6063101,27285000,27288000,NO,25.0,11.0,0.0,NO,70820.0,missing,missing,missing,4.0,5.0,8.05275565927106e-05,51.61266105262344
6063201,27285000,27288000,NO,25.0,9.0,20.0,NO,74057.0,missing,missing,missing,4.0,5.0,6.884541680256308e-05,50.21238618409488
6064101,27288000,27289000,NO,25.0,5.0,0.0,NO,58011.0,missing,missing,missing,5.0,0.0,0.00011051378607086156,54.44063144268384
6065201,27289000,27301000,NO,25.0,7.0,15.0,NO,83150.0,missing,missing,missing,0.0,4.0,6.883896124434933e-05,50.21154841516169
6066101,27301000,27302000,NO,25.0,11.0,0.0,NO,74280.0,missing,missing,missing,4.0,2.0,7.959341543473037e-05,51.50841866906836
6066201,27301000,27302000,NO,25.0,12.0,19.0,NO,77359.0,missing,missing,missing,4.0,2.0,6.869818212528925e-05,50.19325926559543
6067101,27302000,27304000,NO,25.0,10.0,0.0,NO,54278.0,missing,missing,missing,2.0,6.0,7.974663019817409e-05,51.525599767586016
6067201,27302000,27304000,NO,25.0,5.0,15.0,NO,54584.0,missing,missing,missing,2.0,6.0,6.892462245626487e-05,50.22265869390819
6069101,27481000,27483000,NO,25.0,0.0,0.0,NO,56518.0,missing,missing,missing,1.0,1.0,0.00016868729237173183,58.21886989717471
6069201,27481000,27483000,NO,25.0,0.0,0.0,NO,61635.0,missing,missing,missing,1.0,1.0,0.00016868729237173183,58.21886989717471
6070101,27483000,27480000,NO,25.0,0.0,0.0,NO,56464.0,missing,missing,missing,1.0,5.0,0.0001752416502833892,58.55942636209426
6071101,27480000,27486000,NO,25.0,14.0,0.0,NO,50437.0,missing,missing,missing,5.0,1.0,0.00010944840679816046,54.35408789084667
6071201,27480000,27486000,NO,25.0,10.0,24.0,NO,55554.0,missing,missing,missing,5.0,1.0,7.311083481402572e-05,50.749433986058264
6072101,27486000,27487000,NO,25.0,9.0,0.0,NO,63021.0,missing,missing,missing,1.0,5.0,7.816115407753007e-05,51.34619008540625
6073201,27487000,27500000,NO,25.0,7.0,21.0,NO,65602.0,missing,missing,missing,5.0,4.0,7.029457945947472e-05,50.39849029545107
6074101,27500000,27501000,NO,25.0,10.0,0.0,NO,55507.0,missing,missing,missing,4.0,5.0,8.05275565927106e-05,51.61266105262344
6074201,27500000,27501000,NO,25.0,13.0,22.0,NO,55507.0,missing,missing,missing,4.0,5.0,6.870411620766975e-05,50.19403094105752
6075101,27501000,27504000,NO,25.0,13.0,0.0,NO,37967.0,missing,missing,missing,5.0,4.0,8.792669878068681e-05,52.39799438571478
6076101,27504000,27505000,NO,25.0,13.0,0.0,NO,37251.0,missing,missing,missing,4.0,5.0,8.361575046442408e-05,51.94886882105918
6076201,27504000,27505000,NO,25.0,9.0,22.0,NO,39880.0,missing,missing,missing,4.0,5.0,0.00011793926630143642,55.021604117722134
6077201,27505000,27537000,NO,25.0,13.0,20.0,NO,52283.0,missing,missing,missing,5.0,4.0,7.623474812328263e-05,51.12323894565513
6078101,27537000,27538000,NO,25.0,14.0,0.0,NO,55315.0,missing,missing,missing,4.0,5.0,8.05275565927106e-05,51.61266105262344
6079101,27538000,27541000,NO,25.0,12.0,0.0,NO,45012.0,missing,missing,missing,5.0,5.0,8.657946049367006e-05,52.260045752646334
6079201,27538000,27541000,NO,25.0,13.0,23.0,NO,47375.0,missing,missing,missing,5.0,5.0,7.129698176068111e-05,50.52498928510096
6080101,27541000,27542000,NO,25.0,8.0,0.0,NO,49510.0,missing,missing,missing,5.0,2.0,8.751924201095282e-05,52.35649763321682
6082101,27553000,27554000,NO,25.0,7.0,0.0,NO,41660.0,missing,missing,missing,5.0,0.0,0.0001118513178028837,54.54810900672881
6082201,27553000,27554000,NO,25.0,13.0,21.0,NO,42646.0,missing,missing,missing,5.0,0.0,7.149458170336087e-05,50.54971561499059
6083101,27554000,27557000,NO,25.0,7.0,0.0,NO,39513.0,missing,missing,missing,0.0,2.0,7.942590550042514e-05,51.48959666118948
6083201,27554000,27557000,NO,25.0,12.0,20.0,NO,39513.0,missing,missing,missing,0.0,2.0,8.051834774506307e-05,51.6116393353859
6085201,27558000,27839000,NO,25.0,1.0,7.0,NO,48254.0,missing,missing,missing,3.0,2.0,6.989966003887844e-05,50.348157090214514
6086101,27839000,27840000,NO,25.0,0.0,0.0,NO,49388.0,missing,missing,missing,2.0,5.0,0.0001787410615005113,58.73607170514603
6086201,27839000,27840000,NO,25.0,0.0,13.0,NO,50804.0,missing,missing,missing,2.0,5.0,0.00013222854768587617,56.04331270519651
6087101,27840000,27844000,NO,30.0,0.0,0.0,NO,35833.0,missing,missing,missing,5.0,5.0,0.00018898380721923068,59.23390147331072
6089101,27853000,27854000,NO,30.0,0.0,0.0,NO,43134.0,missing,missing,missing,1.0,3.0,0.00016563839132360412,58.05591750339772
6089201,27853000,27854000,NO,30.0,0.0,5.0,NO,42219.0,missing,missing,missing,1.0,3.0,0.0001304881582273495,55.92494309329291
6090101,27854000,27857000,NO,30.0,0.0,0.0,NO,38736.0,missing,missing,missing,3.0,6.0,0.00018122428223262167,58.859335814198204
6090201,27854000,27857000,NO,30.0,0.0,12.0,NO,36531.0,missing,missing,missing,3.0,6.0,0.0001416731130564405,56.65967297862295
6091201,27857000,27858000,NO,30.0,0.0,18.0,NO,38298.0,missing,missing,missing,6.0,6.0,0.00014693023663620315,56.98518720732157
6092101,27858000,27890000,NO,30.0,0.0,0.0,NO,33516.0,missing,missing,missing,6.0,2.0,0.00017765745473386025,58.68174513642306
6092201,27858000,27890000,NO,30.0,0.0,4.0,NO,33516.0,missing,missing,missing,6.0,2.0,0.00014146796785907524,56.64672703650342
6093101,27890000,27891000,NO,30.0,0.0,0.0,NO,27800.0,missing,missing,missing,2.0,3.0,0.00017253059017327313,58.42013372909177
6095101,27895000,27896000,NO,30.0,0.0,0.0,NO,15907.0,missing,missing,missing,0.0,6.0,0.0004740499148721569,67.45005041525256
6095201,27895000,27896000,NO,30.0,0.0,8.0,NO,15907.0,missing,missing,missing,0.0,6.0,0.0003681303067381569,65.1908636448778
6096101,27896000,27902000,NO,30.0,0.0,0.0,NO,18031.0,missing,missing,missing,6.0,2.0,0.00031802356529788984,63.88371932667056
6096201,27896000,27902000,NO,30.0,0.0,10.0,NO,18031.0,missing,missing,missing,6.0,2.0,0.0002480316445578264,61.663006791547005
6099101,27916000,27911000,NO,25.0,0.0,0.0,NO,15308.0,missing,missing,missing,0.0,5.0,0.000477053628064892,67.5064800478824
6099201,27916000,27911000,NO,25.0,0.0,29.0,NO,15308.0,missing,missing,missing,0.0,5.0,0.0003485814866993485,64.70338134784092
6100101,27911000,27986000,NO,25.0,0.0,0.0,NO,15787.0,missing,missing,missing,5.0,0.0,0.0005052462005003458,68.01944186827949
6100201,27911000,27986000,NO,25.0,0.0,18.0,NO,15787.0,missing,missing,missing,5.0,0.0,0.0003509417486774387,64.76366989666222
6105000,26811000,26908000,NO,35.0,25.0,0.0,YES,135093.0,missing,missing,missing,2.0,2.0,9.963435001522686e-05,53.51477340075972
6106000,30736000,24645000,NO,25.0,0.0,0.0,NO,246104.0,missing,missing,missing,1.0,3.0,0.00016376965043156963,57.95455095300754
6107000,24645000,24655000,NO,25.0,22.0,20.0,YES,274809.0,missing,missing,missing,3.0,3.0,6.766429479706735e-05,50.057783451409136
6109000,24901000,24903000,NO,25.0,7.0,6.0,YES,287889.0,missing,missing,missing,3.0,3.0,6.766429479706735e-05,50.057783451409136
6110000,24903000,24917000,NO,25.0,15.0,13.0,YES,239929.0,missing,missing,missing,3.0,3.0,6.766429479706735e-05,50.057783451409136
6117000,25170000,25182000,NO,25.0,32.0,28.0,YES,219319.0,missing,missing,missing,0.0,0.0,6.788642572765934e-05,50.08706423608089
6118000,25182000,25197000,NO,25.0,21.0,0.0,YES,206043.0,missing,missing,missing,0.0,5.0,7.450336364987259e-05,50.917997689481425
6127101,33430000,22190000,YES,25.0,0.0,0.0,NO,69239.0,BIKE ROUTE,missing,YES,1.0,4.0,0.00014631090686500773,56.947449734357036
6127201,22192000,22190000,YES,25.0,0.0,0.0,NO,78749.0,BIKE ROUTE,missing,YES,3.0,4.0,0.00014495732623495545,56.864413192822894
6128101,22190000,22188000,YES,25.0,0.0,16.0,NO,82378.0,BIKE ROUTE,missing,YES,4.0,0.0,0.0001312150902695842,55.97457499686128
6129101,22188000,52262000,YES,25.0,0.0,17.0,NO,77701.0,BIKE ROUTE,missing,YES,0.0,3.0,0.00012193642549381133,55.31937383120368
6129201,22188000,52262000,YES,25.0,0.0,0.0,NO,77701.0,BIKE ROUTE,missing,YES,0.0,3.0,0.00013670006460815055,56.34043347464787
6130101,52262000,52261000,YES,25.0,0.0,0.0,NO,73488.0,BIKE ROUTE,missing,YES,3.0,5.0,0.00016539173179683572,58.042603594673565
6131101,52261000,22105000,YES,25.0,0.0,0.0,NO,86110.0,BIKE ROUTE,missing,YES,5.0,0.0,0.00022275538809796272,60.70276370021321
6131201,52261000,22105000,YES,25.0,0.0,0.0,NO,86110.0,BIKE ROUTE,missing,YES,5.0,0.0,0.00022275538809796272,60.70276370021321
6133101,22095000,22088000,YES,25.0,0.0,29.0,NO,101493.0,BIKE ROUTE,missing,YES,0.0,6.0,0.00012055044755717573,55.217245101643556
6133201,22095000,22088000,YES,25.0,0.0,0.0,NO,101493.0,BIKE ROUTE,missing,YES,0.0,6.0,0.0001666464412023246,58.11012357726604
6134101,22088000,33721000,YES,25.0,0.0,0.0,NO,104473.0,BIKE ROUTE,missing,YES,6.0,6.0,0.0001788559691173929,58.74181326696588
6134201,22088000,22084000,YES,25.0,0.0,0.0,NO,109205.0,BIKE ROUTE,missing,YES,6.0,0.0,0.00036165305069497705,65.03227078505071
6135101,22084000,22052000,YES,25.0,0.0,0.0,NO,95769.0,BIKE ROUTE,missing,YES,0.0,0.0,0.00013405169012415956,56.16565132234976
6136201,22052000,22050000,YES,25.0,0.0,0.0,NO,95769.0,BIKE ROUTE,missing,YES,0.0,0.0,0.00013405169012415956,56.16565132234976
6137101,22050000,21486000,YES,25.0,0.0,0.0,NO,91573.0,BIKE ROUTE,missing,YES,0.0,4.0,0.00015313883440188177,57.35493823709423
6138201,21486000,21475000,YES,25.0,11.0,0.0,NO,92455.0,BIKE ROUTE,missing,YES,4.0,4.0,8.877222750336178e-05,52.48349571878494
6139101,21475000,21444000,YES,25.0,13.0,18.0,NO,89497.0,BIKE ROUTE,missing,YES,4.0,0.0,6.945571114072388e-05,50.291234342498726
6139201,21475000,21444000,YES,25.0,10.0,0.0,NO,89497.0,BIKE ROUTE,missing,YES,4.0,0.0,7.637922957587125e-05,51.1401547648165
6140101,21444000,21442000,YES,25.0,0.0,0.0,NO,91125.0,BIKE LANE,missing,NO,0.0,5.0,0.00018929692008547446,59.24869126012824
6141101,21442000,21441000,YES,25.0,0.0,0.0,NO,88821.0,BIKE LANE,missing,NO,5.0,3.0,0.00018952287819589073,59.259349130500624
6141201,21442000,21441000,YES,25.0,0.0,0.0,NO,88821.0,BIKE LANE,missing,NO,5.0,3.0,0.00018952287819589073,59.259349130500624
6142101,21441000,21432000,YES,25.0,0.0,15.0,NO,79714.0,BIKE LANE,missing,NO,3.0,4.0,0.00015541258121848508,57.486611482119045
6142201,21441000,21432000,YES,25.0,0.0,0.0,NO,80408.0,BIKE LANE,missing,NO,3.0,4.0,0.00018965316582265673,59.2654886928719
6143201,21432000,21426000,YES,25.0,0.0,0.0,NO,60873.0,BIKE LANE,missing,NO,4.0,2.0,0.00018321689518737414,58.957031402541176
6144101,21426000,21425000,YES,25.0,0.0,0.0,NO,58863.0,BIKE LANE,missing,NO,2.0,5.0,0.00019331274009842217,59.43623793718841
6144201,21426000,21425000,YES,25.0,0.0,0.0,NO,60752.0,BIKE LANE,missing,NO,2.0,5.0,0.00019331274009842217,59.43623793718841
6145101,21425000,21405000,YES,25.0,0.0,0.0,NO,48154.0,BIKE LANE,missing,NO,5.0,0.0,0.0002233001137835395,60.7245841795167
6147101,21396000,21379000,YES,35.0,0.0,0.0,NO,43704.0,BIKE LANE,missing,NO,0.0,3.0,0.00018761156705344827,59.16879379869245
6147201,21396000,33723000,YES,35.0,0.0,0.0,NO,36619.0,BIKE LANE,missing,NO,0.0,5.0,0.0002559218434918513,61.9427812759171
6147202,33723000,21379000,YES,35.0,0.0,0.0,NO,42938.0,BIKE LANE,missing,NO,5.0,3.0,0.00025191103820776487,61.80165921587398
6148101,21379000,21362000,YES,35.0,0.0,0.0,NO,53013.0,BIKE ROUTE,missing,YES,3.0,5.0,0.00019564555573147642,59.54340410532633
6151201,20428000,20427000,YES,35.0,0.0,0.0,NO,31118.0,BIKE LANE,missing,NO,3.0,1.0,0.000192274611716477,59.3881313607548
6152101,20427000,20422000,YES,35.0,0.0,0.0,NO,30185.0,BIKE LANE,missing,NO,1.0,1.0,0.0001945354872807363,59.492569450072764
6152201,20427000,20422000,YES,35.0,0.0,0.0,NO,30185.0,BIKE LANE,missing,NO,1.0,1.0,0.0001945354872807363,59.492569450072764
6153101,20422000,20421000,YES,35.0,0.0,0.0,NO,30185.0,BIKE LANE,missing,NO,1.0,3.0,0.00019991119341175912,59.736097628511416
6153201,20422000,20421000,YES,35.0,0.0,0.0,NO,30185.0,BIKE LANE,missing,NO,1.0,3.0,0.00019991119341175912,59.736097628511416
6359000,22576000,22578000,NO,25.0,0.0,0.0,NO,36286.0,missing,missing,missing,1.0,6.0,0.00018375864313401453,58.983409021460204
6525000,26899000,26960000,YES,25.0,0.0,0.0,NO,16685.0,BIKE ROUTE,missing,YES,5.0,5.0,0.0005228010291555227,68.32458307615727
6537000,20065000,33127000,NO,25.0,0.0,0.0,NO,3529.0,missing,missing,missing,3.0,5.0,0.000806147271872598,72.19358283785209
6554000,24437000,24459000,YES,25.0,8.0,18.0,NO,190678.0,BIKE LANE,missing,NO,0.0,3.0,7.076854572502758e-05,50.45852614789821
6555000,24459000,24461000,YES,25.0,17.0,24.0,NO,135611.0,BIKE ROUTE,missing,YES,3.0,4.0,6.834843496410037e-05,50.14765957060783
